facility_id,name,ct,mri,ct64,ct16_63,ct_under16,mri3t,mri15_3,mri_under15,latest,update,ctannual,mriannual,annualstatus
0317856,医療法人社団 厚別中央整形外科,1,1,0,1,0,0,0,1,2017-10-01,,,,
0417649,ていね整形外科リハビリクリニック,1,1,0,1,0,0,0,1,2020-04-01,,,,
0512019,医療法人社団弘恵会整形外科内科沢口医院,1,1,0,1,0,0,0,1,2016-04-01,,,,
1310785,北の台クリニック,1,0,0,1,0,0,0,0,2015-04-01,,,,
2919378,医療法人社団キュアメディクス旭川キュアメディクス,1,0,0,1,0,0,0,0,2018-06-01,,,,
3613822,とまこまい脳神経外科,1,1,0,1,0,0,1,0,2018-04-01,,,,
3613855,光洋いきいきクリニック,1,0,0,1,0,0,0,0,2016-10-01,,,,
5410938,医療法人縁紡会遠軽共立医院,1,1,0,1,0,0,0,1,2023-11-01,,,,
5711731,医療法人社団 久佑会 得地内科医院,1,0,0,0,0,0,0,0,,,,,
0114501,医療法人社団恵和会 宮の森病院,1,0,0,1,0,0,0,0,2019-04-01,,,,
0114634,社会医療法人北海道循環器病院,1,0,1,0,0,0,0,0,2022-08-01,,,,
0214095,医療法人 麻生整形外科病院,1,1,1,0,0,0,1,0,2025-06-01,,,,
0215415,社会医療法人秀眸会 大塚眼科病院,1,0,0,0,1,0,0,0,,,,,
0215761,社会医療法人社団三草会 クラーク病院,1,1,0,1,0,0,1,0,2025-10-01,,,,
0216215,社会医療法人豊生会　東苗穂病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
0216314,医療法人社団 太黒胃腸内科病院,1,0,0,1,0,0,0,0,2013-06-01,,,,
0219631,医療法人 札幌麻生脳神経外科病院,2,4,1,0,0,3,1,0,2026-05-01,MEDIUM_2026_STANDARD_START,4876.0,17513.0,VERIFIED_NUMERIC
0311099,勤医協札幌病院,1,0,1,0,0,0,0,0,2018-10-01,,,,
0314457,定山渓病院,1,0,0,1,0,0,0,0,2013-06-01,,,,
0317021,北海道整形外科記念病院,1,2,0,1,0,1,1,0,2019-10-01,,,,
0317658,社会医療法人 札幌清田病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
0413325,医療法人　聖愛会　発寒リハビリテーション病院,1,0,0,1,0,0,0,0,2013-04-01,,,,
0413523,医療法人勉仁会 中垣病院,1,0,0,1,0,0,0,0,2016-03-01,,,,
0414190,北海道脳神経内科病院,2,1,1,0,0,0,1,0,2021-07-01,,,,
0415437,医療法人札幌山の上病院,1,2,0,1,0,1,0,1,2013-09-01,,,,
0417482,北海道立子ども総合医療・療育センター,1,1,1,0,0,0,1,0,2026-04-01,MEDIUM_2026_STANDARD_START,,,
0417821,社会医療法人 アルデバラン 手稲いなづみ病院,1,0,1,0,0,0,0,0,2017-07-01,,,,
0418241,医療法人社団 研仁会 北海道脳神経外科記念病院,1,2,1,0,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
0418449,社会医療法人 アルデバラン さっぽろ二十四軒病院,1,0,0,1,0,0,0,0,2023-11-01,,,,
0418753,社会医療法人孝仁会　札幌孝仁会記念病院,4,2,4,0,0,1,1,0,2017-02-01,,,5696.0,PARTIAL_MRI_ONLY
0419140,医療法人社団北裕会 札幌記念病院,1,0,0,1,0,0,0,0,2025-08-01,,,,
0511409,社会医療法人　医仁会 中村記念南病院,1,2,1,0,0,1,1,0,2022-11-01,,,,
0512944,医療法人菊郷会 石橋胃腸病院,1,0,0,1,0,0,0,0,2023-11-01,,,,
0611266,医療法人菊郷会 愛育病院,1,1,0,1,0,0,1,0,2022-06-01,,,,
0611845,医療法人同仁会 札幌ススキノ病院,1,0,1,0,0,0,0,0,2016-07-01,,,,
0711843,カレス記念病院,1,1,1,0,0,0,1,0,2026-04-01,MEDIUM_2026_STANDARD_START,,,
1010278,江別市立病院,2,1,2,0,0,0,1,0,2016-04-01,,,,
1111605,医療法人同仁会向陽台病院,1,0,0,1,0,0,0,0,2022-03-01,,,,
1111654,市立千歳市民病院,1,1,1,0,0,1,0,0,2024-04-01,,,,
1111670,医療法人社団豊友会千歳豊友会病院,1,1,0,1,0,0,1,0,2015-11-01,,,,
1210605,医療法人社団尾形病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
1410064,函館赤十字病院,1,1,1,0,0,0,1,0,2022-04-01,,,,
1411005,医療法人同仁会函館記念病院,1,0,0,0,1,0,0,0,2020-10-01,,,,
1415006,社会医療法人函館脳神経外科　函館脳神経外科病院,1,3,1,0,0,2,1,0,2023-07-01,,,,
1416160,医療法人聖仁会森病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
1418687,共愛会病院,2,1,2,0,0,0,1,0,2023-04-01,,,,
1513156,医療法人雄心会新都市砂原病院,1,0,0,1,0,0,0,0,2013-01-01,,,,
1610226,厚沢部町国民健康保険病院,1,0,0,1,0,0,0,0,2022-12-01,,,,
1610689,医療法人社団恵愛会佐々木病院,1,0,0,1,0,0,0,0,2025-03-01,,,,
1710166,今金町国保病院,1,0,0,1,0,0,0,0,2020-10-01,,,,
2014899,医療法人社団 北匠会 小樽中央病院,1,1,0,1,0,0,1,0,2026-07-01,MEDIUM_2026_STANDARD_START,,,
2015011,小樽市立病院,2,2,2,0,0,1,1,0,2024-04-01,,,,
2917646,旭川十条病院,1,0,0,0,1,0,0,0,,,,,
3011100,社会福祉法人北海道社会事業協会富良野病院,1,1,0,1,0,0,1,0,2021-03-01,,,,
3211312,士別市立病院,1,1,1,0,0,0,1,0,2024-11-01,,,,
3512768,社会医療法人友愛会恵愛病院,1,0,0,1,0,0,0,0,2016-06-01,,,,
3512792,市立室蘭総合病院,2,2,2,0,0,0,2,0,2012-04-01,,,,
3513550,大川原脳神経外科病院,1,2,0,1,0,0,2,0,2016-05-03,,,,
3513634,独立行政法人地域医療機能推進機構登別病院,1,1,0,1,0,0,1,0,2020-04-10,,,,
3611925,社会医療法人延山会苫小牧澄川病院,1,0,0,1,0,0,0,0,2013-10-01,,,,
3612022,医療法人同樹会苫小牧病院,1,1,0,1,0,0,1,0,2016-11-01,,,,
3613723,むかわ町鵡川厚生病院,1,0,0,1,0,0,0,0,2023-05-01,,,,
3811152,新ひだか町立三石国民健康保険病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
3811459,新ひだか町立静内病院,1,0,1,0,0,0,0,0,2024-02-01,,,,
4112840,医療法人豊慈会釧路北病院,1,0,0,1,0,0,0,0,2017-05-01,,,,
4112972,医療法人社団敬愛会白樺台病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
4113087,社会医療法人孝仁会 釧路孝仁会記念病院,4,2,2,2,0,1,1,0,2026-08-01,MEDIUM_2026_STANDARD_START,6646.0,3512.0,VERIFIED_NUMERIC
4210115,町立別海病院,1,1,1,0,0,0,1,0,2021-05-01,,,,
4210784,標津町国民健康保険標津病院,1,0,0,1,0,0,0,0,2020-11-01,,,,
4210818,医療法人樹恵会石田病院,1,0,0,1,0,0,0,0,2015-08-01,,,,
4311418,ＪＡ北海道厚生連摩周厚生病院,1,1,0,1,0,0,0,1,2015-07-01,,,,
4311541,医療法人共生会川湯の森病院,1,0,0,1,0,0,0,0,2023-03-01,,,,
4611932,医療法人社団刀圭会　協立病院,1,1,0,1,0,0,1,0,2023-12-01,,,,
4613805,医療法人社団芳誠会十勝脳神経外科病院,1,2,0,1,0,0,2,0,2020-06-01,,,,
4614308,帯広記念病院,1,0,1,0,0,0,0,0,2022-10-01,,,,
4710460,十勝いけだ地域医療センター,1,0,1,0,0,0,0,0,2022-11-01,,,,
4712284,公益財団法人北海道医療団音更病院,1,0,1,0,0,0,0,0,2025-04-01,,,,
4713043,医療法人社団翔嶺館十勝の杜病院,1,0,0,1,0,0,0,0,2022-04-01,,,,
4713415,広尾町国民健康保険病院,1,1,1,0,0,0,1,0,2021-03-01,,,,
5012536,ＪＡ北海道厚生連常呂厚生病院,1,0,0,1,0,0,0,0,2015-07-01,,,,
5012544,社会医療法人明生会道東の森総合病院,1,2,0,1,0,1,1,0,2021-07-01,,,,
5012759,北見北斗病院,1,0,0,1,0,0,0,0,2021-07-01,,,,
5110934,広域紋別病院,1,1,0,1,0,0,1,0,2015-04-17,,,,
5210015,美幌町立国民健康保険病院,1,1,1,0,0,0,1,0,2024-05-01,,,,
5210106,津別病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
5712085,医療法人社団 明日佳 岩見沢明日佳病院,1,0,0,1,0,0,0,0,2013-05-01,,,,
5712317,岩見沢市立栗沢病院,1,0,0,0,1,0,0,0,2012-04-01,,,,
5810012,栗山赤十字病院,1,0,1,0,0,0,0,0,2025-11-01,,,,
6010273,市立三笠総合病院,1,1,1,0,0,0,1,0,2016-10-01,,,,
6010406,医療法人社団幾生会 南そらち記念病院,1,0,0,1,0,0,0,0,2014-12-01,,,,
6110537,国民健康保険月形町立病院,1,0,0,1,0,0,0,0,2020-10-01,,,,
6711094,枝幸町国民健康保険病院,1,1,1,0,0,0,1,0,2025-06-01,,,,
6711276,中頓別町国民健康保険病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
6711292,利尻島国保中央病院,1,0,1,0,0,0,0,0,2021-10-01,,,,
6711458,天塩町立国民健康保険病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
7111203,歌志内市立病院,1,0,0,1,0,0,0,0,2015-08-01,,,,
7111302,奈井江町立国民健康保険病院,1,0,0,1,0,0,0,0,2019-09-01,,,,
7210229,平岸病院,1,0,1,0,0,0,0,0,2023-04-01,,,,
7510503,医療法人圭仁会佐藤病院,1,0,0,1,0,0,0,0,2012-09-01,,,,
7610030,医療法人社団恵愛会茨戸病院,1,0,0,1,0,0,0,0,2015-10-01,,,,
7610527,石狩病院,1,0,1,0,0,0,0,0,2022-02-01,,,,
8010024,独立行政法人国立病院機構北海道がんセンター,4,2,3,1,0,0,2,0,2026-06-01,MEDIUM_2026_STANDARD_START,18789.0,6804.0,VERIFIED_NUMERIC
0216124,医療法人社団 ふるや内科,1,0,0,1,0,0,0,0,2019-04-01,,,,
0218005,医療法人社団 北つむぎ会 さっぽろ麻生乳腺甲状腺クリニック,1,0,0,1,0,0,0,0,2015-06-01,,,,
0218039,医療法人社団遼風会　札幌いがらし人工関節クリニック,0,1,0,0,0,0,0,1,,,,,
0218617,医療法人社団北匠会　札幌北脳神経外科,1,1,0,1,0,0,1,0,2015-10-01,,,,
0318938,医療法人社団仁秀会白石整形外科,0,1,0,0,0,0,0,1,,,,,
0415973,医療法人社団伸孝会 ていね泌尿器科,1,0,1,0,0,0,0,0,2015-10-01,,,,
0419660,医療法人社団　東都会　八軒整形外科　せぼね・関節クリニック,0,1,0,0,0,0,0,1,,,,,
0514643,医療法人社団 にれの杜クリニック,1,0,0,1,0,0,0,0,2015-02-01,,,,
0515467,北野循環器クリニック,1,0,0,1,0,0,0,0,2018-07-01,,,,
0611654,札幌乳腺外科クリニック,1,0,0,1,0,0,0,0,2018-09-01,,,,
1416525,中島内科循環器科メンタルクリニック,1,0,1,0,0,0,0,0,2012-04-01,,,,
1417481,医療法人社団山樹会平山医院,1,1,0,1,0,0,1,0,2014-05-01,,,,
1418109,深瀬医院,1,0,0,1,0,0,0,0,2021-07-01,,,,
1418679,医療法人社団函館脳神経セントラルクリニック,1,1,0,1,0,0,1,0,2019-04-01,,,,
2014196,医療法人 うのクリニック,1,0,0,1,0,0,0,0,2013-05-01,,,,
2110382,寿都町立寿都診療所,1,0,0,1,0,0,0,0,2020-10-01,,,,
3010888,医療法人社団かわむら整形外科医院,1,1,0,1,0,0,0,1,2018-04-01,,,,
3111181,国民健康保険上川医療センター,1,0,0,1,0,0,0,0,2018-12-01,,,,
3211676,音威子府村立診療所,1,0,0,1,0,0,0,0,2022-01-01,,,,
3811707,日高町立日高国民健康保険診療所,1,0,0,1,0,0,0,0,2018-04-01,,,,
4112956,市立釧路国民健康保険音別診療所,1,0,0,1,0,0,0,0,2017-10-01,,,,
4210933,知床らうす国民健康保険診療所,1,1,0,1,0,0,1,0,2012-07-01,,,,
4613219,医療法人社団典俊会帯広泌尿器科,1,0,0,1,0,0,0,0,2014-06-01,,,,
4614100,帯広整形外科,1,1,0,1,0,0,1,0,2023-09-01,,,,
4712086,浦幌町立診療所,1,0,1,0,0,0,0,0,2021-08-01,,,,
4712870,医療法人前田クリニックサホロクリニック,1,0,0,1,0,0,0,0,2016-04-01,,,,
5110959,滝上町国民健康保険診療所,1,0,0,1,0,0,0,0,2021-04-01,,,,
5110975,大原医院,1,0,0,1,0,0,0,0,2022-06-01,,,,
5410847,クリニックさろま,1,0,1,0,0,0,0,0,2016-01-01,,,,
5810533,医療法人 やわらぎ みどり野医院,1,0,0,1,0,0,0,0,2012-04-01,,,,
6411430,社会医療法人 孝仁会 留萌セントラルクリニック,1,1,1,0,0,0,1,0,2012-12-01,,,,
6711169,礼文町国民健康保険船泊診療所,1,1,0,1,0,0,1,0,2021-02-01,,,,
6711706,幌延町国民健康保険診療所,1,0,1,0,0,0,0,0,2021-11-01,,,,
6711748,クリニック森の風,1,0,0,1,0,0,0,0,2016-09-01,,,,
6711771,豊富町国民健康保険診療所,1,0,1,0,0,0,0,0,2018-04-01,,,,
7111880,浦臼町立診療所,1,0,0,0,0,0,0,0,2026-03-01,MEDIUM_2026_STANDARD_START,,,
7610485,医療法人社団北碧会石狩中央整形外科,0,1,0,0,0,0,0,1,,,,,
0110056,水戸赤十字病院,2,2,2,0,0,1,1,0,,,,,
0110205,水戸済生会総合病院,3,2,2,0,1,1,1,0,,,,,
0110213,茨城県立こども病院,1,1,1,0,0,0,1,0,,,,,
0110247,住吉クリニック病院,1,0,0,1,0,0,0,0,,,,,
0110478,総合病院 水戸協同病院,2,2,2,0,0,1,1,0,,,,,
0110593,医療法人社団青潤会青柳病院,1,1,0,1,0,0,0,1,,,,,
0110759,城南病院,1,0,0,1,0,0,0,0,,,,,
0111237,医療法人社団協栄会大久保病院,1,1,0,1,0,0,0,1,,,,,
0112045,医療法人清真会丹野病院,1,1,0,1,0,0,0,1,,,,,
0112771,大橋病院,1,0,0,1,0,0,0,0,,,,,
0113399,国家公務員共済組合連合会水府病院,1,1,1,0,0,0,1,0,,,,,
0113639,東前病院,1,0,0,1,0,0,0,0,,,,,
0113936,大場内科クリニック,1,0,0,1,0,0,0,0,,,,,
0114108,医療法人誠順会クリニック健康の杜,1,0,0,1,0,0,0,0,,,,,
0114249,社会医療法人財団古宿会　水戸中央病院,1,2,0,1,0,0,2,0,,,,,
0114363,長田医院,1,0,0,1,0,0,0,0,,,,,
0114587,医療法人社団北水会北水会記念病院,1,1,1,0,0,0,1,0,,,,,
0114710,医療法人桜丘会水戸ブレインハートセンター,1,2,1,0,0,1,1,0,,,,,
0114934,医療法人誠潤会水戸病院,1,0,1,0,0,0,0,0,,,,,
0115006,愛正会記念 茨城福祉医療センター,1,0,1,0,0,0,0,0,,,,,
0115220,みと南ヶ丘病院,1,0,0,1,0,0,0,0,,,,,
0115402,志村病院,1,1,0,1,0,0,1,0,,,,,
0210088,回春荘病院,1,0,0,1,0,0,0,0,,,,,
0210138,ひたち医療センター,2,1,1,1,0,0,1,0,,,,,
0210161,医療法人群羊会久慈茅根病院,1,0,0,1,0,0,0,0,,,,,
0211532,かもめ・日立クリニック,1,0,0,1,0,0,0,0,,,,,
0211680,十王ひがし野クリニック,1,0,0,1,0,0,0,0,,,,,
0211953,医療法人聖麗会 聖麗メモリアル病院,1,2,1,0,0,0,2,0,,,,,
0212019,医療法人ここの実会嶋崎病院,1,1,0,1,0,0,1,0,,,,,
0212027,川島クリニック,1,0,0,0,1,0,0,0,,,,,
0212365,医療法人惇慈会日立港病院,1,0,1,0,0,0,0,0,,,,,
0212399,医療法人社団日鉱記念病院,1,0,0,1,0,0,0,0,,,,,
0212407,医療法人一誠会川﨑病院,1,0,0,1,0,0,0,0,,,,,
0310110,医療法人財団 県南病院,1,1,0,1,0,0,1,0,,,,,
0310599,神立病院,1,1,0,1,0,0,1,0,,,,,
0311779,野上病院,1,0,0,1,0,0,0,0,,,,,
0312363,総合病院土浦協同病院,5,4,4,1,0,2,1,1,,,31575.0,11142.0,VERIFIED_NUMERIC
0312629,土浦リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
0410894,総和中央病院,1,0,1,0,0,0,0,0,,,,,
0411058,医療法人慈政会小柳病院,1,0,0,1,0,0,0,0,,,,,
0411280,友愛記念病院,2,1,2,0,0,0,1,0,,,,,
0411488,古河赤十字病院,1,1,1,0,0,0,1,0,,,,,
0411678,医療法人徳洲会古河総合病院,1,1,1,0,0,0,1,0,,,,,
0411751,医療法人慈愛会秋葉産婦人科,0,1,0,0,0,0,1,0,,,,,
0510180,仲田耳鼻咽喉科医院,1,0,0,0,0,0,0,0,,,,,
0510255,山王台病院,3,1,1,2,0,1,0,0,,,,,
0510750,豊後荘病院,1,0,0,1,0,0,0,0,,,,,
0510784,八郷整形外科内科病院,2,1,0,1,1,0,0,1,,,,,
0510875,公益社団法人地域医療振興協会 石岡第一病院,1,1,0,1,0,0,1,0,,,,,
0511048,社会福祉法人欅会旭台病院,1,0,0,1,0,0,0,0,,,,,
0710152,社会医療法人 達生堂 城西病院,1,1,1,0,0,0,1,0,,,,,
0710566,社会医療法人社団同樹会結城病院,1,1,1,0,0,0,1,0,,,,,
0810564,牛尾病院,1,1,1,0,0,0,0,1,,,,,
0810663,龍ケ崎済生会病院,2,1,1,0,1,0,1,0,,,,,
1010271,湖南病院,1,0,1,0,0,0,0,0,,,,,
1010289,平間病院,1,1,0,1,0,0,0,1,,,,,
1010388,菊山胃腸科外科医院,1,0,0,1,0,0,0,0,,,,,
1010420,軽部病院,1,0,0,1,0,0,0,0,,,,,
1110097,きぬ医師会病院,1,1,1,0,0,0,1,0,,,,,
1110352,水海道さくら病院,1,0,0,1,0,0,0,0,,,,,
1110535,水海道西部病院,1,1,0,1,0,0,1,0,,,,,
1210244,脳神経外科 ブレインピア南太田,1,2,1,0,0,1,1,0,,,,,
1210251,藤井病院,1,0,0,1,0,0,0,0,,,,,
1210293,根本医院,1,0,0,1,0,0,0,0,,,,,
1210327,医療法人 大森医院,1,0,0,1,0,0,0,0,,,,,
1210392,大山病院,1,1,0,1,0,0,1,0,,,,,
1410026,やすらぎの丘温泉病院,1,1,1,0,0,0,1,0,,,,,
1410331,県北医療センター高萩協同病院,1,1,1,0,0,1,0,0,,,,,
1510163,医療法人芳医会瀧病院,1,0,0,1,0,0,0,0,,,,,
1510353,北茨城市民病院,1,1,1,0,0,0,1,0,,,,,
1610021,医療法人鳳香会石本病院,1,0,0,1,0,0,0,0,,,,,
1610286,神里医院,1,0,0,1,0,0,0,0,,,,,
1610310,茨城県立中央病院,4,2,4,0,0,1,1,0,,,23854.0,5819.0,VERIFIED_NUMERIC
1610336,医療法人社団聖嶺会立川記念病院,1,1,0,1,0,0,1,0,,,,,
1610633,笠間市立病院,1,0,0,1,0,0,0,0,,,,,
1710029,取手北相馬保健医療センター医師会病院,1,1,1,0,0,0,1,0,,,,,
1710102,ＪＡとりで総合医療センター,4,2,2,0,0,1,1,0,,,21813.0,7466.0,VERIFIED_NUMERIC
1710359,西間木病院,1,0,0,1,0,0,0,0,,,,,
1710821,医療法人社団 宗仁会病院,1,1,0,1,0,0,0,1,,,,,
1711449,東取手病院,1,1,1,0,0,0,1,0,,,,,
1910231,つくばセントラル病院,2,1,2,0,0,1,0,0,,,,,
2010049,筑波学園病院,1,1,0,1,0,0,1,0,,,,,
2010064,筑波メディカルセンター病院,3,3,2,1,0,2,1,0,,,17086.0,5901.0,VERIFIED_NUMERIC
2010171,医療法人社団 筑波記念会 筑波記念病院,2,1,2,0,0,1,0,0,,,,,
2011211,いちはら病院,1,1,0,1,0,0,1,0,,,,,
2011724,医療法人社団双愛会 つくば双愛病院,1,0,0,1,0,0,0,0,,,,,
2011773,医療法人社団筑三会筑波胃腸病院,1,0,1,0,0,0,0,0,,,,,
2011823,茎崎アオイ病院,1,0,0,1,0,0,0,0,,,,,
2011856,ひがし外科内科医院,1,0,0,1,0,0,0,0,,,,,
5110051,筑波大学附属病院,8,4,2,6,0,2,2,0,,,16119.0,8335.0,VERIFIED_NUMERIC
2110179,株式会社日立製作所ひたちなか総合病院,2,2,0,2,0,0,2,0,,,,,
2110534,医療法人社団愛友会勝田病院,1,1,1,0,0,0,1,0,,,,,
2110567,アイビークリニック,1,0,0,1,0,0,0,0,,,,,
2110773,医療法人社団克仁会 恵愛小林クリニック,1,1,1,0,0,0,1,0,,,,,
2111029,医療法人薫光会 小松整形外科医院,0,1,0,0,0,0,1,0,,,,,
2111128,医療法人秀仁会さくら水戸クリニック,1,0,0,1,0,0,0,0,,,,,
2111391,尚仁会クリニック,1,0,0,1,0,0,0,0,,,,,
2111888,みんなの内科外科クリニック,1,0,0,1,0,0,0,0,,,,,
2210011,公益財団法人 鹿島病院,1,0,0,1,0,0,0,0,,,,,
2210110,前田病院,1,0,0,1,0,0,0,0,,,,,
2210391,医療法人社団善仁会 小山記念病院,2,3,2,0,0,2,1,0,,,,,
2210680,医療法人正友会 島医院,1,0,0,1,0,0,0,0,,,,,
2410025,社会医療法人社団光仁会総合守谷第一病院,1,1,1,0,0,1,0,0,,,,,
2410132,守谷慶友病院,1,1,1,0,0,0,1,0,,,,,
2410793,医療法人三星会茨城リハビリテーション病院,1,1,0,1,0,0,1,0,,,,,
2510063,志村大宮病院,1,1,0,1,0,0,1,0,,,,,
2510162,高村外科医院,1,0,0,0,1,0,0,0,,,,,
2510253,常陸大宮済生会病院,1,1,1,0,0,0,1,0,,,,,
2610053,西山堂慶和病院,1,1,1,0,0,0,1,0,,,,,
2610236,那珂記念クリニック,1,1,0,1,0,0,1,0,,,,,
0610048,威恵会三岳荘小松崎病院,1,0,0,1,0,0,0,0,,,,,
0611012,大圃病院,1,1,1,0,0,0,1,0,,,,,
0611152,社会医療法人恒貴会協和中央病院,1,2,1,0,0,1,1,0,,,,,
0611335,宮田医院,1,0,0,1,0,0,0,0,,,,,
0611780,茨城県西部メディカルセンター,1,1,0,1,0,0,1,0,,,,,
1810092,医療法人医新会 石塚医院,1,0,0,1,0,0,0,0,,,,,
1810258,木根淵外科胃腸科病院,1,1,1,0,0,0,0,1,,,,,
2710150,宮本病院,1,0,1,0,0,0,0,0,,,,,
7110018,医療法人鴻仁会上の原病院,1,0,0,1,0,0,0,0,,,,,
7110356,さくらがわ地域医療センター,1,1,1,0,0,0,1,0,,,,,
2910016,社会福祉法人白十字会 白十字総合病院,1,1,1,0,0,0,1,0,,,,,
2910222,神栖済生会病院,2,1,2,0,0,0,1,0,,,,,
2910248,医療法人社団土合会 渡辺病院,2,1,0,1,0,1,0,0,,,,,
2910263,清仁会病院,1,0,0,1,0,0,0,0,,,,,
2910743,鹿嶋ハートクリニック,1,1,1,0,0,0,1,0,,,,,
3010113,土浦協同病院なめがた地域医療センター,1,1,1,0,0,0,1,0,,,,,
7210032,医療法人三尚会 高須病院,1,1,1,0,0,0,1,0,,,,,
7210081,医療法人東湖会 鉾田病院,1,0,0,1,0,0,0,0,,,,,
7410012,医療法人社団白帆会小川南病院,1,0,0,1,0,0,0,0,,,,,
7410111,美野里病院,1,1,0,1,0,0,0,1,,,,,
7410186,石岡循環器科脳神経外科病院,1,2,1,0,0,0,2,0,,,,,
7410319,社会医療法人財団古宿会小美玉市医療センター,1,1,0,1,0,0,1,0,,,,,
3110020,公益財団法人報恩会石崎病院,1,0,0,1,0,0,0,0,,,,,
3111002,独立行政法人国立病院機構水戸医療センター,2,2,2,0,0,1,1,0,,,,,
3111135,脳神経外科ブレインピア桜ヶ丘,1,1,0,1,0,0,1,0,,,,,
3110012,大洗海岸病院,1,1,0,1,0,0,1,0,,,,,
3310612,尾形クリニック,1,0,0,1,0,0,0,0,,,,,
3311081,村立東海病院,1,1,1,0,0,1,0,0,,,,,
5110036,独立行政法人国立病院機構 茨城東病院,1,1,1,0,0,0,1,0,,,,,
3410149,久保田病院,1,0,0,1,0,0,0,0,,,,,
3410271,慈泉堂病院,1,0,0,1,0,0,0,0,,,,,
3410370,保内郷メディカルクリニック,1,0,0,1,0,0,0,0,,,,,
3810108,医療法人美湖会美浦中央病院,1,1,1,0,0,0,1,0,,,,,
3810645,茨城県立医療大学付属病院,1,1,1,0,0,1,0,0,,,,,
3811171,東京医科大学茨城医療センター,3,2,2,1,0,2,0,0,,,,,
4210274,八千代病院,1,0,0,1,0,0,0,0,,,,,
4310066,茨城西南医療センター病院,3,2,1,2,0,0,2,0,,,,,
0114025,茨城県立あすなろの郷病院,1,0,0,1,0,0,0,0,,,,,
0411736,つるみ脳神経病院,1,1,1,0,0,0,1,0,,,,,
2710077,佐倉クリニック,1,0,0,1,0,0,0,0,,,,,
6504344,さいたま市民医療センター,2,1,2,0,0,0,1,0,,,,,
6504476,さいたま新開橋クリニック,1,0,1,0,0,0,0,0,,,,,
6505663,指扇病院,1,1,1,0,0,0,1,0,,,,,
0300012,医療法人ヘブロン会大宮中央総合病院,1,1,1,0,0,0,1,0,,,,,
0304402,増田外科医院,1,0,0,1,0,0,0,0,,,,,
6507248,医療法人社団協友会彩の国東大宮メディカルセンター,2,2,2,0,0,1,1,0,,,,,
6509350,独立行政法人地域医療機能推進機構さいたま北部医療センター,1,1,1,0,0,1,0,0,,,,,
0301101,医療法人社団双愛会大宮双愛病院,1,0,0,1,0,0,0,0,,,,,
0302570,医療法人明浩会西大宮病院,1,2,1,0,0,0,2,0,,,,,
0304048,自治医科大学附属さいたま医療センター,8,3,6,2,0,1,2,0,,,32249.0,9280.0,VERIFIED_NUMERIC
0303503,大和田病院,1,0,0,0,1,0,0,0,,,,,
0304998,大宮共立病院,1,1,0,1,0,0,1,0,,,,,
6521090,医療法人徳洲会　さいたま記念病院,1,0,0,1,0,0,0,0,,,,,
6505374,社会福祉法人シナプス埼玉精神神経センター,1,1,0,1,0,0,1,0,,,,,
6507982,さいたま赤十字病院,5,3,5,0,0,1,2,0,,,41593.0,10308.0,VERIFIED_NUMERIC
6510416,埼玉県立小児医療センター,4,2,2,2,0,1,1,0,,,2447.0,2719.0,VERIFIED_NUMERIC
0104000,医療法人聖仁会西部総合病院,1,1,1,0,0,0,1,0,,,,,
0106278,医療法人社団松弘会三愛病院,2,2,2,0,0,1,1,0,,,,,
0101337,独立行政法人地域医療機能推進機構埼玉メディカルセンター,3,2,2,1,0,1,1,0,,,,,
0103010,医療法人川久保病院,1,1,0,1,0,0,1,0,,,,,
0104448,医療法人鎌田医院,1,0,0,1,0,0,0,0,,,,,
0104554,医療法人社団望星会望星病院,1,0,0,1,0,0,0,0,,,,,
0102723,医療法人有隣会わかくさ病院,1,0,0,1,0,0,0,0,,,,,
0103994,医療法人秋葉病院,1,1,1,0,0,0,1,0,,,,,
6503593,服部外科胃腸科医院,1,0,0,1,0,0,0,0,,,,,
0101675,医療法人博仁会共済病院,1,1,1,0,0,0,1,0,,,,,
6500128,さいたま市立病院,4,3,4,0,0,1,2,0,,,30418.0,7589.0,VERIFIED_NUMERIC
6502629,医療法人社団弘象会東和病院,1,1,1,0,0,0,1,0,,,,,
6502835,医療法人時任会ときとうクリニック,1,0,0,1,0,0,0,0,,,,,
0700054,丸山記念総合病院,1,1,1,0,0,0,1,0,,,,,
0700450,岩槻中央病院,1,0,0,1,0,0,0,0,,,,,
6503031,医療法人社団幸正会岩槻南病院,1,0,0,1,0,0,0,0,,,,,
6503742,さいたまつきの森クリニック,1,0,0,1,0,0,0,0,,,,,
6508642,医療法人社団医凰会さいたま岩槻病院,1,1,1,0,0,0,1,0,,,,,
0400861,医療法人埼玉病院,1,0,0,1,0,0,0,0,,,,,
0401315,医療法人豊仁会三井病院,1,1,1,0,0,0,1,0,,,,,
