pref_code,facility_code,map_type,map_name,standard_name,standard_address,in_equipment_master,CT_confirmed_detail,MRI_confirmed_detail,CT_detail_classes,MRI_detail_classes,standard_latest_start_date,detail_status,medical_info_net_ID,medical_info_net_name,medical_info_net_address,medical_info_match_method,medical_info_detail_url,next_action,medical_info_kikanCd,medical_info_detail_url_corrected,medical_info_audit_status,medical_info_ct_count,medical_info_ctannual,medical_info_mriannual
11,5101985,無床診療所,新座駅前なわ内科外科クリニック,新座駅前なわ内科外科クリニック,新座市野火止５－３－６３　Ａｒｅａ　Ｆｉｖｅ　２Ｆ　Ｍ００３号室,False,False,False,,,令和 7年 4月 1日,装置種別未確定,1121126355500,新座駅前なわ内科外科クリニック,埼玉県新座市野火止５－３－６３ＡｒｅａＦｉｖｅ２階Ｍ００３号室,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1126355500&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2126355500,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2126355500&kikanKbn=2&prefCd=11,,,,
11,5102116,無床診療所,みつばちクリニック新座,みつばちクリニック新座,新座市野火止６丁目１６番１５号　２階,False,False,False,,,令和 7年 5月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,5102157,無床診療所,むさしメディカルクリニック,むさしメディカルクリニック,新座市片山３丁目１１－２,False,False,False,,,令和 8年 5月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,5201025,無床診療所,桶川Ｋ．Ｎクリニック,桶川Ｋ．Ｎクリニック,桶川市若宮１－１－７　桶川駅前メディカルビル２階,False,False,False,,,令和 8年 6月 1日,装置種別未確定,1121101105000,桶川Ｋ．Ｎクリニック,埼玉県桶川市若宮１丁目１番地７号　桶川駅前メディカルビル２Ｆ－Ｂ号室,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1101105000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2101105000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2101105000&kikanKbn=2&prefCd=11,,,,
11,5201066,無床診療所,医療法人社団 米寿会 なかた呼吸器科内科クリニック,医療法人社団　米寿会　なかた呼吸器科内科クリニック,桶川市倉田字西窪台２５５番５,False,False,False,,,令和 3年 8月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,5201249,無床診療所,桶川医療クリニック,桶川医療クリニック,桶川市若宮一丁目５番２号　パトリア桶川４Ｆ　４０７区画,False,False,False,,,令和 2年 9月 1日,装置種別未確定,1121125119000,桶川医療クリニック,埼玉県桶川市若宮１－５－２　パトリア桶川４Ｆ　４０７区画,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1125119000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2125119000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2125119000&kikanKbn=2&prefCd=11,,,,
11,5201272,無床診療所,医療法人社団斗花会 ベニバナファミリークリニック,医療法人社団斗花会　ベニバナファミリークリニック,桶川市大字下日出谷９５４番地５,False,False,False,,,令和 3年12月 1日,装置種別未確定,1121124772000,医療法人社団斗花会　ベニバナファミリークリニック,埼玉県桶川市下日出谷,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1124772000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2124772000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2124772000&kikanKbn=2&prefCd=11,,,,
11,5300298,無床診療所,医療法人社団 群羊会 南福音診療所,医療法人社団　群羊会　南福音診療所,北本市緑４－１４８,False,False,False,,,平成26年 4月 1日,装置種別未確定,1121108362000,医療法人社団群羊会南福音診療所,埼玉県北本市緑４－１４８,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1108362000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2108362000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2108362000&kikanKbn=2&prefCd=11,,,,
11,5300934,無床診療所,医療法人社団 一期会 藤倉医院,医療法人社団　一期会　藤倉医院,北本市宮内１丁目２１２番地,False,False,False,,,令和 4年 9月 1日,装置種別未確定,1121120515600,医療法人社団一期会藤倉医院,埼玉県北本市宮内１丁目２１２,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1120515600&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2120515600,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2120515600&kikanKbn=2&prefCd=11,,,,
11,5301049,無床診療所,北本共済医院,北本共済医院,北本市下石戸下５１１番地１,False,False,False,,,令和 2年12月 1日,装置種別未確定,1121123881000,北本共済医院,埼玉県北本市下石戸下,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1123881000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2123881000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2123881000&kikanKbn=2&prefCd=11,,,,
11,5301072,無床診療所,きたもと脳神経外科クリニック,きたもと脳神経外科クリニック,北本市中丸８－２１９,False,False,False,,,平成29年 5月 1日,装置種別未確定,1121122929200,きたもと脳神経外科クリニック,埼玉県北本市中丸８−２１９,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1122929200&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2122929200,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2122929200&kikanKbn=2&prefCd=11,,,,
11,5301171,無床診療所,北本中央クリニック,北本中央クリニック,北本市本町六丁目２１７番地,False,False,False,,,令和 5年 5月 1日,装置種別未確定,1121108351400,北本中央クリニック,埼玉県北本市本町６－２１７,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1108351400&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2108351400,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2108351400&kikanKbn=2&prefCd=11,,,,
11,5700646,無床診療所,陽山会クリニック,陽山会クリニック,蓮田市馬込５丁目１９８番地,False,False,False,,,平成30年 4月 1日,装置種別未確定,1121103201400,陽山会クリニック,埼玉県蓮田市馬込５丁目１９８番地,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1103201400&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2103201400,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2103201400&kikanKbn=2&prefCd=11,,,,
11,5700844,無床診療所,浦島医院,浦島医院,蓮田市南新宿８３４－１,False,False,False,,,平成30年 4月 1日,装置種別未確定,1121124244200,浦島医院,埼玉県蓮田市南新宿,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1124244200&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2124244200,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2124244200&kikanKbn=2&prefCd=11,,,,
11,5700851,無床診療所,あまのメディカルクリニック,あまのメディカルクリニック,蓮田市見沼町９番１号,False,False,False,,,平成30年 5月 1日,装置種別未確定,1121122749400,あまのメディカルクリニック,埼玉県蓮田市見沼町９－１,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1122749400&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2122749400,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2122749400&kikanKbn=2&prefCd=11,,,,
11,5700877,無床診療所,はすだセントラルクリニック,はすだセントラルクリニック,蓮田市黒浜６７８番地,False,False,False,,,平成31年 1月 1日,装置種別未確定,1121124605700,はすだセントラルクリニック,埼玉県蓮田市黒浜６７８,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1124605700&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2124605700,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2124605700&kikanKbn=2&prefCd=11,,,,
11,5700893,無床診療所,しらさき蓮田クリニック,しらさき蓮田クリニック,蓮田市本町３－５　蓮田オークプラザ駅前温泉館２階,False,False,False,,,令和 3年 6月 1日,装置種別未確定,1121125786500,しらさき蓮田クリニック,埼玉県蓮田市本町３－５蓮田オークプラザ駅前温泉館２階,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1125786500&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2125786500,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2125786500&kikanKbn=2&prefCd=11,,,,
11,6000764,無床診療所,伊利医院,伊利医院,坂戸市大字竹之内１９９,False,False,False,,,令和元年 9月 1日,装置種別未確定,1121103617600,伊利医院,埼玉県坂戸市竹之内,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1103617600&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2103617600,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2103617600&kikanKbn=2&prefCd=11,,,,
11,6001580,無床診療所,日の出内科クリニック,日の出内科クリニック,坂戸市日の出町２５番地２３,False,False,False,,,平成29年 6月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6001762,無床診療所,医療法人 桜丘会 脳神経外科ブレインピア坂戸西,医療法人　桜丘会　脳神経外科ブレインピア坂戸西,坂戸市新堀２７９番地１,False,False,False,,,平成28年 4月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6100705,無床診療所,むさしのメディカルクリニック,むさしのメディカルクリニック,幸手市幸手２８０７番地,False,False,False,,,平成27年 1月 1日,装置種別未確定,1121121128800,むさしのメディカルクリニック,埼玉県幸手市幸手２８０７,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1121128800&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2121128800,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2121128800&kikanKbn=2&prefCd=11,,,,
11,6200307,無床診療所,医療法人 幸篤会 冨田整形外科,医療法人　幸篤会　冨田整形外科,鶴ヶ島市藤金８３５－５９,False,False,False,,,令和元年12月 1日,装置種別未確定,1121103697400,医療法人幸篤会　冨田整形外科,埼玉県鶴ヶ島市藤金８３５－５９,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1103697400&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2103697400,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2103697400&kikanKbn=2&prefCd=11,,,,
11,6200760,無床診療所,たちかわ脳神経外科クリニック,たちかわ脳神経外科クリニック,鶴ヶ島市藤金２９３番地２,False,False,False,,,平成29年 8月 1日,装置種別未確定,1121123086000,たちかわ脳神経外科クリニック,埼玉県鶴ヶ島市藤金,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1123086000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2123086000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2123086000&kikanKbn=2&prefCd=11,,,,
11,6200802,無床診療所,かなざわクリニック,かなざわクリニック,鶴ヶ島市富士見二丁目１番１５号,False,False,False,,,平成30年12月 1日,装置種別未確定,1121123781300,かなざわクリニック,埼玉県鶴ヶ島市富士見,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1123781300&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2123781300,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2123781300&kikanKbn=2&prefCd=11,,,,
11,6300388,無床診療所,ひだかむさしのもりクリニック,ひだかむさしのもりクリニック,日高市上鹿山２３５番地１,False,False,False,,,平成27年 7月 1日,装置種別未確定,1121123060600,ひだかむさしのもりクリニック,埼玉県日高市上鹿山２３番地１,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1123060600&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2123060600,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2123060600&kikanKbn=2&prefCd=11,,,,
11,6300412,無床診療所,さいたま泌尿器・ひふ科クリニック,さいたま泌尿器・ひふ科クリニック,日高市武蔵高萩二丁目８番地１０安藤ビル１階,False,False,False,,,平成29年12月 1日,装置種別未確定,1121122985300,さいたま泌尿器・ひふ科クリニック,埼玉県日高市武蔵高萩２－８－１０（地番地変更前：高萩１７１－３）安藤ビル１階,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1122985300&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2122985300,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2122985300&kikanKbn=2&prefCd=11,,,,
11,6400311,無床診療所,医療法人社団 メディカルコミュニティ マイ,医療法人社団　メディカルコミュニティ　マイ,吉川市上笹塚３丁目２０７番地,False,False,False,,,令和 2年 1月 1日,装置種別未確定,1121109374900,医療法人社団　メディカルコミュニティマイ,埼玉県吉川市上笹塚３－２０７,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1109374900&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2109374900,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2109374900&kikanKbn=2&prefCd=11,,,,
11,6400337,無床診療所,吉川脳神経外科,吉川脳神経外科,吉川市川藤８５０－４,False,False,False,,,平成26年 5月 1日,装置種別未確定,1121109375700,吉川脳神経外科,埼玉県吉川市川藤８５０－４,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1109375700&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2109375700,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2109375700&kikanKbn=2&prefCd=11,,,,
11,6400618,無床診療所,土屋医院,土屋医院,吉川市加藤６６４番地１,False,False,False,,,平成30年 7月 1日,装置種別未確定,1121109372200,土屋医院,埼玉県吉川市加藤６６４－１,都道府県+正規化名称+所在地,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1109372200&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2109372200,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2109372200&kikanKbn=2&prefCd=11,,,,
11,6400659,無床診療所,興村脳神経外科クリニック,興村脳神経外科クリニック,吉川市中曽根２－６－６,False,False,False,,,令和 6年 2月 1日,装置種別未確定,1121121405800,興村脳神経外科クリニック,埼玉県吉川市中曽根,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1121405800&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2121405800,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2121405800&kikanKbn=2&prefCd=11,,,,
11,6400790,無床診療所,吉川美南の内科と整形外科,吉川美南の内科と整形外科,吉川市美南三丁目１４番地１,False,False,False,,,令和 8年 5月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6500383,無床診療所,東整形外科,東整形外科,さいたま市見沼区東大宮５丁目３４番２５号,False,False,False,,,令和 4年 8月 1日,装置種別未確定,1121104216800,東整形外科,埼玉県さいたま市見沼区東大宮５－３４－２５,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104216800&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104216800,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104216800&kikanKbn=2&prefCd=11,,,,
11,6500508,無床診療所,医療法人 みよしクリニック,医療法人　みよしクリニック,さいたま市大宮区大成町３丁目２４８番地１,False,False,False,,,平成24年 4月 1日,装置種別未確定,1121104116100,医療法人みよしクリニック,埼玉県さいたま市大宮区大成町３－２４８－１,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104116100&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104116100,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104116100&kikanKbn=2&prefCd=11,,,,
11,6501027,無床診療所,医療法人 慶彩会 大宮ポプラクリニック,医療法人　慶彩会　大宮ポプラクリニック,さいたま市見沼区中川１０８２－３,False,False,False,,,平成26年 7月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6501092,無床診療所,しもむら内科クリニック,しもむら内科クリニック,さいたま市緑区東浦和４－８－２,False,False,False,,,平成24年 4月 1日,装置種別未確定,1121104670800,しもむら内科クリニック,埼玉県さいたま市緑区東浦和４－８－２,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104670800&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104670800,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104670800&kikanKbn=2&prefCd=11,,,,
11,6501373,無床診療所,しのざき脳神経外科・産婦人科クリニック,しのざき脳神経外科・産婦人科クリニック,さいたま市南区南浦和３－２８－７,False,False,False,,,令和 6年 6月 1日,装置種別未確定,1121104583300,しのざき脳神経外科・産婦人科クリニック,埼玉県さいたま市南区南浦和３－２８－７,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104583300&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104583300,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104583300&kikanKbn=2&prefCd=11,,,,
11,6501720,無床診療所,岸林クリニック,岸林クリニック,さいたま市緑区太田窪１－２３－１０,False,False,False,,,平成30年 8月 1日,装置種別未確定,1121104644900,岸林クリニック,埼玉県さいたま市緑区太田窪,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104644900&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104644900,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104644900&kikanKbn=2&prefCd=11,,,,
11,6501944,無床診療所,新都心たざわクリニック,新都心たざわクリニック,さいたま市中央区上落合五丁目１７番１号エスフォータワー１階,False,False,False,,,令和元年 9月 1日,装置種別未確定,1121104268000,新都心たざわクリニック,埼玉県さいたま市中央区上落合５－１７－１　Ｓ４タワー１階,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104268000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104268000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104268000&kikanKbn=2&prefCd=11,,,,
11,6502595,無床診療所,浦和民主診療所,浦和民主診療所,さいたま市浦和区北浦和５－１０－７,False,False,False,,,令和 7年10月 1日,装置種別未確定,1121104521300,浦和民主診療所,埼玉県さいたま市浦和区北浦和,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104521300&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104521300,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104521300&kikanKbn=2&prefCd=11,,,,
11,6502819,無床診療所,医療法人 至誠堂（社団） 至誠堂整形外科,医療法人　至誠堂（社団）　至誠堂整形外科,さいたま市中央区新中里２丁目９番３５号,False,False,False,,,平成28年 3月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6503619,無床診療所,大和田整形外科,大和田整形外科,さいたま市見沼区大和田町二丁目１２８４番地,False,False,False,,,平成24年 4月 1日,装置種別未確定,1121104190000,大和田整形外科,埼玉県さいたま市見沼区大和田町２－１２８４,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104190000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104190000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104190000&kikanKbn=2&prefCd=11,,,,
11,6503866,無床診療所,あいあいクリニック,あいあいクリニック,さいたま市大宮区桜木町２－４－１４－３Ｆ,False,False,False,,,令和 8年 1月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6504377,無床診療所,学校法人 呉竹学園 呉竹メディカルクリニック,学校法人　呉竹学園　呉竹メディカルクリニック,さいたま市大宮区桜木町１丁目１８５－１,False,False,False,,,令和 3年 9月 1日,装置種別未確定,1121120571700,学校法人呉竹学園呉竹メディカルクリニック,埼玉県さいたま市大宮区桜木町,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1120571700&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2120571700,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2120571700&kikanKbn=2&prefCd=11,,,,
11,6504534,無床診療所,さいたまセントラルクリニック,さいたまセントラルクリニック,さいたま市大宮区天沼町二丁目７５９番地,False,False,False,,,令和 8年 7月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6504963,無床診療所,医療法人 大宮シティクリニック,医療法人　大宮シティクリニック,さいたま市大宮区桜木町１－７－５　ソニックシティビル３０階,False,False,False,,,令和 3年 4月 1日,装置種別未確定,1121104062900,医療法人大宮シティクリニック,埼玉県さいたま市大宮区桜木町１－７－５ソニックシティビル３０階,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104062900&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104062900,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104062900&kikanKbn=2&prefCd=11,,,,
11,6506224,無床診療所,医療法人社団 風凛香 つばさクリニック,医療法人社団　風凛香　つばさクリニック,さいたま市見沼区大字東門前４３番１,False,False,False,,,平成30年 4月 1日,装置種別未確定,1121121024900,医療法人社団　風凛香　つばさクリニック,埼玉県さいたま市見沼区東門前４３番地１,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1121024900&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2121024900,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2121024900&kikanKbn=2&prefCd=11,,,,
11,6506331,無床診療所,医療法人社団 白報会 メディカルクリニック ドクターランド,医療法人社団　白報会　メディカルクリニック　ドクターランド,さいたま市緑区美園五丁目５０番地１　イオンモール浦和美園１Ｆ,False,False,False,,,平成25年 9月 1日,装置種別未確定,1121122444400,医療法人社団　白報会　メディカルクリニックドクターランド,埼玉県さいたま市緑区美園五丁目５０番地１イオンモール浦和美園１階,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1122444400&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2122444400,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2122444400&kikanKbn=2&prefCd=11,,,,
11,6507032,無床診療所,本郷整形外科皮膚科,本郷整形外科皮膚科,さいたま市北区本郷町１０９６,False,False,False,,,平成26年12月24日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6507420,無床診療所,そら内科クリニック,そら内科クリニック,さいたま市緑区三室９５０番地１,False,False,False,,,平成27年11月 1日,装置種別未確定,,,,,,ID再照合,,,,,,
11,6507677,無床診療所,桃木内科クリニック,桃木内科クリニック,さいたま市見沼区東大宮四丁目４７番地８,False,False,False,,,平成30年 4月 1日,装置種別未確定,1121104211700,桃木内科クリニック,埼玉県さいたま市見沼区東大宮４－４７－８,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1104211700&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2104211700,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2104211700&kikanKbn=2&prefCd=11,,,,
11,6507735,無床診療所,ＪＩＮ整形外科スポーツクリニック,ＪＩＮ整形外科スポーツクリニック,さいたま市中央区鈴谷三丁目１０番７号,False,False,False,,,平成28年 5月 1日,装置種別未確定,1121122412600,ＪＩＮ整形外科スポーツクリニック,埼玉県さいたま市中央区鈴谷３－１０－７,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1122412600&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2122412600,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2122412600&kikanKbn=2&prefCd=11,,,,
11,6507800,無床診療所,本郷脳神経外科,本郷脳神経外科,さいたま市北区本郷町１１００－２,False,False,False,,,平成28年 8月 1日,装置種別未確定,1121123606000,本郷脳神経外科,埼玉県さいたま市北区本郷町１１００－２,都道府県+正規化名称一意一致,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=1123606000&kikanKbn=2&prefCd=11,医療情報ネット詳細確認,2123606000,https://www.iryou.teikyouseido.mhlw.go.jp/znk-web/juminkanja/S2430/initialize?kikanCd=2123606000&kikanKbn=2&prefCd=11,,,,
