region_code,都道府県,地域,ACTIVITY_v28,ACTIVITY_v29,ACTIVITY差,CURRENT_SUPPLY_v28,CURRENT_SUPPLY_v29,CURRENT_SUPPLY差,ACTIVITY充足率_v28,ACTIVITY充足率_v29,手術型β,手術データ充足率,救急型β,救急データ充足率,入院型β,入院データ充足率,活動プロファイル
31403,鳥取県,江府町,,,,0.09585730299972102,0.09585730299972102,0.0,,0.0,,,,,,,データ不足
31402,鳥取県,日野町,,,,0.062383422276604344,0.062383422276604344,0.0,1,0.0,,0,,0,,0,データ不足
31401,鳥取県,日南町,,,,0.4792857168715961,0.4792857168715961,0.0,1,0.0,,0,,0,,0,データ不足
31390,鳥取県,伯耆町,-0.9681369270656783,-0.9681369270656783,0.0,-0.0838000513556731,-0.0838000513556731,0.0,0.8333333333333334,0.825,-0.9089626487590813,1,-1.0,1,-1.0,0.5,活動量低め
31389,鳥取県,南部町,2.0,2.0,0.0,1.0699389610064525,1.0699389610064525,0.0,1,0.6499999999999999,2.0,1,2.0,1,,0,複合型
31386,鳥取県,大山町,,,,-0.4722345258556354,-0.4722345258556354,0.0,,0.0,,,,,,,データ不足
31384,鳥取県,日吉津村,,,,0.24727272727272723,0.24727272727272723,0.0,,0.0,,,,,,,データ不足
31372,鳥取県,北栄町,,,,-0.4829274683919522,-0.4829274683919522,0.0,,0.0,,,,,,,データ不足
31371,鳥取県,琴浦町,,,,-0.3604704386499776,-0.3604704386499776,0.0,,0.0,,,,,,,データ不足
31370,鳥取県,湯梨浜町,,,,-0.3300923012403905,-0.3300923012403905,0.0,,0.0,,,,,,,データ不足
31364,鳥取県,三朝町,2.0,2.0,0.0,1.0595542612984346,1.0595542612984346,0.0,1,0.35,2.0,1,,0,,0,手術型（参考）
31329,鳥取県,八頭町,,,,-0.5062172728980415,-0.5062172728980415,0.0,,0.0,,,,,,,データ不足
31328,鳥取県,智頭町,2.0,2.0,0.0,0.9509001538736367,0.9509001538736367,0.0,1,0.35,2.0,1,,0,,0,手術型（参考）
31325,鳥取県,若桜町,,,,0.07866308319193777,0.07866308319193777,0.0,,0.0,,,,,,,データ不足
31302,鳥取県,岩美町,1.746153963057478,1.746153963057478,0.0,0.5462031308357346,0.5462031308357346,0.0,1,0.9999999999999999,2.0,1,1.153846543524927,1,2.0,1,複合型
31204,鳥取県,境港市,0.31494689842004364,0.31494689842004364,0.0,0.15701458391755824,0.15701458391755824,0.0,1,0.9999999999999999,0.6293710398424821,1,0.3566398400804718,1,-0.03521405013990464,1,複合型
31203,鳥取県,倉吉市,1.8541034880868752,1.8541034880868752,0.0,1.2927838298553491,1.2927838298553491,0.0,0.9259259259259259,0.9277777777777777,2.0,0.8888888888888888,1.513678293622918,0.8888888888888888,2.0,1,複合型
31202,鳥取県,米子市,1.1750835566231062,1.1750835566231062,0.0,0.8907077696410922,0.8907077696410922,0.0,0.9696969696969697,0.968181818181818,1.4602169744697266,1,0.4495555437146479,1,1.5118312926980213,0.9090909090909091,複合型
31201,鳥取県,鳥取市,0.3433738765936462,0.3433738765936462,0.0,0.2821867591698395,0.2821867591698395,0.0,0.9666666666666667,0.9649999999999999,0.34724182349413124,1,0.22399134573930946,1,0.44183381328259275,0.9,複合型
30428,和歌山県,串本町,1.8427188610584113,1.8427188610584113,0.0,0.9011741573885714,0.9011741573885714,0.0,1,0.9999999999999999,2.0,1,1.9300767746949337,1,1.6105595104283754,1,複合型
30427,和歌山県,北山村,,,,0.36363636363636365,0.36363636363636365,0.0,,0.0,,,,,,,データ不足
30424,和歌山県,古座川町,,,,0.36363636363636365,0.36363636363636365,0.0,,0.0,,,,,,,データ不足
30422,和歌山県,太地町,,,,0.10943906982967104,0.10943906982967104,0.0,,0.0,,,,,,,データ不足
30421,和歌山県,那智勝浦町,1.4253143308279275,1.4253143308279275,0.0,0.8009861881063992,0.8009861881063992,0.0,0.8333333333333334,0.825,1.070355234203081,1,2.0,1,1.2876857110195687,0.5,救急型
30406,和歌山県,すさみ町,,,,0.36363636363636365,0.36363636363636365,0.0,1,0.0,,0,,0,,0,データ不足
30404,和歌山県,上富田町,-1.0,-1.0,0.0,-0.29238670492318947,-0.29238670492318947,0.0,1,0.6499999999999999,-1.0,1,-1.0,1,,0,活動量低め
30401,和歌山県,白浜町,1.3688575988438028,1.3688575988438028,0.0,0.543527541392242,0.543527541392242,0.0,1,0.9999999999999999,1.2392425680898147,1,2.0,1,0.9574934286067645,1,救急型
30392,和歌山県,日高川町,,,,-0.04080130046792921,-0.04080130046792921,0.0,,0.0,,,,,,,データ不足
30391,和歌山県,みなべ町,,,,-0.18802980777210304,-0.18802980777210304,0.0,,0.0,,,,,,,データ不足
30390,和歌山県,印南町,,,,-0.13804814035270302,-0.13804814035270302,0.0,,0.0,,,,,,,データ不足
30383,和歌山県,由良町,,,,-0.22421744094407547,-0.22421744094407547,0.0,,0.0,,,,,,,データ不足
30382,和歌山県,日高町,,,,-0.18175177758014996,-0.18175177758014996,0.0,,0.0,,,,,,,データ不足
30381,和歌山県,美浜町,,,,0.7565509810889453,0.7565509810889453,0.0,1,0.0,,0,,0,,0,データ不足
30366,和歌山県,有田川町,0.3606734670165405,0.3606734670165405,0.0,0.41218985098356026,0.41218985098356026,0.0,0.7777777777777778,0.7833333333333332,1.4353018559099637,0.6666666666666666,-0.5409660350958694,0.6666666666666666,0.058878937076611404,1,手術型
30362,和歌山県,広川町,,,,-0.34658935063981056,-0.34658935063981056,0.0,,0.0,,,,,,,データ不足
30361,和歌山県,湯浅町,2.0,2.0,0.0,0.8583020382655693,0.8583020382655693,0.0,1,0.6499999999999999,2.0,1,2.0,1,,0,複合型
30344,和歌山県,高野町,,,,0.28204279871420096,0.28204279871420096,0.0,,0.0,,,,,,,データ不足
30343,和歌山県,九度山町,,,,0.565537631705613,0.565537631705613,0.0,0.3333333333333333,0.0,,0,,0,,0,データ不足
30341,和歌山県,かつらぎ町,2.0,2.0,0.0,0.6989110300177287,0.6989110300177287,0.0,1,0.9999999999999999,2.0,1,2.0,1,2.0,1,複合型
30304,和歌山県,紀美野町,2.0,2.0,0.0,1.1716836388985463,1.1716836388985463,0.0,1,0.9999999999999999,2.0,1,2.0,1,2.0,1,複合型
30209,和歌山県,岩出市,-0.7447460638567361,-0.7447460638567361,0.0,-0.1754155449509433,-0.1754155449509433,0.0,1,0.9999999999999999,-0.7486346475663612,1,-0.8515942796101461,1,-0.6492732952156167,1,活動量低め
30208,和歌山県,紀の川市,0.15099404197612024,0.15099404197612024,0.0,0.2143303159153639,0.2143303159153639,0.0,1,0.9999999999999999,0.27985441517888043,1,0.2945191032773591,1,-0.10088781234198752,1,複合型
30207,和歌山県,新宮市,1.99826444125942,1.99826444125942,0.0,0.9386671738721986,0.9386671738721986,0.0,1,0.9999999999999999,2.0,1,1.9942148041980667,1,2.0,1,複合型
30206,和歌山県,田辺市,1.2660799380253676,1.2660799380253676,0.0,0.7116875354379794,0.7116875354379794,0.0,1,0.9999999999999999,1.644371433658204,1,0.9789112435257243,1,1.1339330376779397,1,手術型
30205,和歌山県,御坊市,2.0,2.0,0.0,2.531816603596833,2.531816603596833,0.0,1,0.9999999999999999,2.0,1,2.0,1,2.0,1,複合型
30204,和歌山県,有田市,-0.1801074301305811,-0.1801074301305811,0.0,-0.024197963794397565,-0.024197963794397565,0.0,1,0.9999999999999999,-0.2631167539566699,1,0.17611196618918856,1,-0.40242901743572346,1,救急型
30203,和歌山県,橋本市,0.5670671560177787,0.5670671560177787,0.0,0.2796536030841514,0.2796536030841514,0.0,1,0.9999999999999999,0.7167983678410434,1,0.4148864158824985,1,0.5477765785961826,1,複合型
30202,和歌山県,海南市,0.0832509521264895,0.0832509521264895,0.0,0.048957209912171874,0.048957209912171874,0.0,0.9333333333333333,0.9299999999999999,0.0,1,-0.0759026137561365,1,0.302919246438087,0.8,入院型
30201,和歌山県,和歌山市,0.5134872654578658,0.5134872654578658,0.0,0.558662271735438,0.558662271735438,0.0,0.9797979797979798,0.9787878787878788,0.6118213847212761,1,0.3437889170012889,1,0.5606088734429502,0.9393939393939394,複合型
29453,奈良県,東吉野村,,,,0.36363636363636365,0.36363636363636365,0.0,,0.0,,,,,,,データ不足
29452,奈良県,川上村,,,,0.05091970259523094,0.05091970259523094,0.0,,0.0,,,,,,,データ不足
29451,奈良県,上北山村,,,,0.36363636363636365,0.36363636363636365,0.0,,0.0,,,,,,,データ不足
29450,奈良県,下北山村,,,,0.1557466005504825,0.1557466005504825,0.0,,0.0,,,,,,,データ不足
29449,奈良県,十津川村,,,,0.26887134677316704,0.26887134677316704,0.0,,0.0,,,,,,,データ不足
29447,奈良県,野迫川村,,,,0.36363636363636365,0.36363636363636365,0.0,,0.0,,,,,,,データ不足
29446,奈良県,天川村,,,,0.04947091351806477,0.04947091351806477,0.0,,0.0,,,,,,,データ不足
29444,奈良県,黒滝村,,,,0.23737678467886283,0.23737678467886283,0.0,,0.0,,,,,,,データ不足
29443,奈良県,下市町,,,,-0.054323296159614995,-0.054323296159614995,0.0,,0.0,,,,,,,データ不足
29442,奈良県,大淀町,2.0,2.0,0.0,1.5916374957353545,1.5916374957353545,0.0,1,0.9999999999999999,2.0,1,2.0,1,2.0,1,複合型
29441,奈良県,吉野町,,,,0.4297515450733647,0.4297515450733647,0.0,1,0.0,,0,,0,,0,データ不足
29427,奈良県,河合町,,,,-0.3222134840081013,-0.3222134840081013,0.0,,0.0,,,,,,,データ不足
29426,奈良県,広陵町,,,,-0.4651806095884062,-0.4651806095884062,0.0,,0.0,,,,,,,データ不足
29425,奈良県,王寺町,0.7462220219042945,0.7462220219042945,0.0,0.3471068839144424,0.3471068839144424,0.0,1,0.9999999999999999,0.01268563778797649,1,2.0,1,0.40509156765286525,1,救急型
29424,奈良県,上牧町,0.586683028428693,0.586683028428693,0.0,0.6898778084334238,0.6898778084334238,0.0,1,0.9999999999999999,0.5096948416913902,1,0.7422186800350434,1,0.5303549423605527,1,複合型
29402,奈良県,明日香村,,,,0.03540842467432081,0.03540842467432081,0.0,,0.0,,,,,,,データ不足
29401,奈良県,高取町,,,,0.9505148312896052,0.9505148312896052,0.0,,0.0,,,,,,,データ不足
29386,奈良県,御杖村,,,,0.010823359971579178,0.010823359971579178,0.0,,0.0,,,,,,,データ不足
29385,奈良県,曽爾村,,,,0.035788853898377215,0.035788853898377215,0.0,,0.0,,,,,,,データ不足
29363,奈良県,田原本町,0.4645209705047228,0.4645209705047228,0.0,0.37104016758907865,0.37104016758907865,0.0,1,0.9999999999999999,0.18072578254286653,1,0.3551404085034975,1,0.8420709258962009,1,入院型
29362,奈良県,三宅町,,,,-0.2769233122888551,-0.2769233122888551,0.0,,0.0,,,,,,,データ不足
29361,奈良県,川西町,,,,0.18255285546759917,0.18255285546759917,0.0,,0.0,,,,,,,データ不足
29345,奈良県,安堵町,,,,-0.43493270268707335,-0.43493270268707335,0.0,,0.0,,,,,,,データ不足
29344,奈良県,斑鳩町,,,,-0.22948701334847826,-0.22948701334847826,0.0,,0.0,,,,,,,データ不足
29343,奈良県,三郷町,2.0,2.0,0.0,1.7915730957242435,1.7915730957242435,0.0,1,0.9999999999999999,2.0,1,2.0,1,2.0,1,複合型
29342,奈良県,平群町,,,,-0.4611949658977192,-0.4611949658977192,0.0,,0.0,,,,,,,データ不足
29322,奈良県,山添村,,,,0.2679441690978907,0.2679441690978907,0.0,,0.0,,,,,,,データ不足
29212,奈良県,宇陀市,0.2338428033042155,0.2338428033042155,0.0,-0.01938347876811975,-0.01938347876811975,0.0,1,0.9999999999999999,0.556391323551177,1,0.059271377071394404,1,0.060926934113957776,1,手術型
29211,奈良県,葛城市,0.2152022464684534,0.2152022464684534,0.0,-0.054893968099045995,-0.054893968099045995,0.0,1,0.9999999999999999,0.8427224674273384,1,-0.25348816590856527,1,-0.010583335310129782,1,手術型
29210,奈良県,香芝市,0.1251456955851901,0.1251456955851901,0.0,0.017571685587028874,0.017571685587028874,0.0,1,0.9999999999999999,-0.060099617263036365,1,0.2637662844624651,1,0.19157336082432375,1,複合型
29209,奈良県,生駒市,0.782159237628352,0.782159237628352,0.0,0.4332091171801782,0.4332091171801782,0.0,1,0.9999999999999999,0.8839771195590995,1,0.3964159207838138,1,1.0109784844214946,1,複合型
29208,奈良県,御所市,0.07767259955022791,0.07767259955022791,0.0,0.35957580388174715,0.35957580388174715,0.0,1,0.9999999999999999,0.5475127551020407,1,-0.14772640398758474,1,-0.19896841011203115,1,手術型
29207,奈良県,五條市,-0.9529670941680707,-0.9529670941680707,0.0,-0.6094013294068178,-0.6094013294068178,0.0,1,0.9999999999999999,-0.9838050425426618,1,-1.0,1,-0.8818152265089688,1,活動量低め
29206,奈良県,桜井市,0.36673500652245994,0.36673500652245994,0.0,0.24314350515207572,0.24314350515207572,0.0,0.8888888888888888,0.8833333333333332,0.3484502178812292,1,0.22284448163287895,1,0.5083545307833315,0.6666666666666666,複合型
29205,奈良県,橿原市,1.6946515647935958,1.6946515647935958,0.0,1.0376619150197284,1.0376619150197284,0.0,0.9523809523809523,0.95,2.0,1,0.9821718826453201,1,2.0,0.8571428571428571,複合型
29204,奈良県,天理市,2.0,2.0,0.0,1.5568123422162539,1.5568123422162539,0.0,0.9333333333333333,0.9299999999999999,2.0,1,2.0,1,2.0,0.8,複合型
29203,奈良県,大和郡山市,-0.13794734642028605,-0.13794734642028605,0.0,0.09458998834777194,0.09458998834777194,0.0,0.9444444444444444,0.9416666666666667,-0.16798066065372041,1,0.08873543471030154,1,-0.3022135588702125,0.8333333333333334,複合型
29202,奈良県,大和高田市,1.255906822291795,1.255906822291795,0.0,0.4198221841366718,0.4198221841366718,0.0,1,0.9999999999999999,1.216951453269211,1,1.1502206177592558,1,1.3854503666279845,1,複合型
29201,奈良県,奈良市,-0.05016408868610081,-0.05016408868610081,0.0,0.03773668064890234,0.03773668064890234,0.0,0.9814814814814815,0.9805555555555554,-0.05125747633478428,1,0.07437054412857291,1,-0.1558146720214234,0.9444444444444444,複合型
28586,兵庫県,新温泉町,-0.2682284416809631,-0.2682284416809631,0.0,0.05493128687915945,0.05493128687915945,0.0,1,0.9999999999999999,-0.5734112995146943,1,-0.027840808124991345,1,-0.1690921268952078,1,複合型
