pref_code,facility_code,map_type,map_name,map_beds,in_equipment_master
23,4901188,無床診療所,中京スパインクリニック,0,False
23,4901204,無床診療所,なしのきクリニック,0,False
23,4901238,有床診療所,アガペクリニック,17,False
23,4901352,病院,日進南病院,176,True
23,4901451,無床診療所,かぐやま整形外科 痛みと運動のクリニック,0,False
23,4901501,無床診療所,たなか呼吸器とぜんそくのクリニック,0,False
23,5002044,無床診療所,愛知とうぶクリニック,0,False
23,5002101,無床診療所,みやけ整形外科,0,False
23,5002135,有床診療所,なごやひがし整形外科・脊椎クリニック,19,True
23,5201406,無床診療所,とよ山内科クリニック,0,False
23,5201463,無床診療所,わかばファミリークリニック,0,False
23,5201513,無床診療所,杉山医院,0,False
23,5201521,無床診療所,なごやスポーツ＆リハビリクリニック,0,False
23,5300372,病院,さくら総合病院,390,True
23,5300455,有床診療所,宮川クリニック,2,False
23,5300471,有床診療所,医療法人 山田外科内科,19,True
23,5300539,有床診療所,伊藤整形・内科 あいちスポーツ・人工関節クリニック,19,True
23,5300562,無床診療所,かめいクリニック,0,False
23,5300885,無床診療所,ゆうゆう内科おなかクリニック,0,False
23,5300893,無床診療所,在宅医療ロータス,0,False
23,5601431,無床診療所,加藤胃腸科内科とびしまこどもクリニック,0,False
23,5601662,無床診療所,医療法人 こうのう内科,0,False
23,5601894,病院,医療法人瑞頌会 尾張温泉かにえ病院,118,True
23,5602413,無床診療所,梶原クリニック,0,False
23,5602835,無床診療所,すぎうらクリニック,0,False
23,5602967,無床診療所,やまだクリニック,0,False
23,5602975,無床診療所,成山ひだまりクリニック,0,False
23,5603031,病院,船入病院,66,True
23,5700498,病院,医療法人共生会 みどりの風南知多病院,218,False
23,5701207,病院,医療法人赫和会 杉石病院,132,True
23,5701322,病院,愛知県厚生農業協同組合連合会 知多厚生病院,193,True
23,5701728,病院,渡辺病院,111,True
23,5702247,有床診療所,浜田整形外科・内科クリニック,19,True
23,5702254,有床診療所,浅井外科,19,True
23,5702288,病院,石川病院,60,True
23,5702387,病院,医療法人寿康会 大府病院,158,False
23,5702429,無床診療所,ハーブ内科皮フ科,0,False
23,5702643,有床診療所,医療法人宏友会 竹内整形外科・内科クリニック,19,True
23,5702684,無床診療所,やまもとクリニック,0,False
23,5703013,無床診療所,くめクリニック,0,False
23,5703062,無床診療所,まつおか整形外科,0,False
23,5703112,無床診療所,やのクリニック,0,False
23,5703146,無床診療所,はばたきファミリークリニック,0,False
23,6000633,病院,京ケ峰岡田病院,445,False
23,6100045,病院,医療法人寿光会 寿光会中央病院,173,True
23,6100086,病院,みよし市民病院,114,True
23,6100854,無床診療所,たかもと内科クリニック,0,False
23,6101019,無床診療所,いしい外科三好クリニック,0,False
23,6101027,無床診療所,たきざわ胃腸科外科,0,False
23,6101092,無床診療所,みよしうちだハートクリニック,0,False
23,6300421,無床診療所,東栄町国民健康保険東栄診療所,0,False
23,7100010,病院,愛知県厚生農業協同組合連合会 渥美病院,302,True
23,7100358,無床診療所,津金医院,0,False
23,7200109,無床診療所,かがクリニック,0,False
23,7200257,無床診療所,医療法人彰和会おづクリニック,0,False
23,7200331,有床診療所,医療法人佳信会あすかクリニック愛西,19,True
23,7200448,無床診療所,山田ファミリークリニック,0,False
23,7200521,無床診療所,リハビリ・整形外科３８５クリニック,0,False
23,7300339,病院,医療法人生寿会 五条川リハビリテーション病院,160,True
23,7300420,無床診療所,はなさきクリニック,0,False
23,7300495,病院,はるひ呼吸器病院,120,True
23,7300503,無床診療所,須ヶ口クリニック,0,False
23,7300537,無床診療所,はなみずき整形外科スポーツクリニック,0,False
23,7400154,病院,医療法人済衆館 済衆館病院,331,True
23,7400188,有床診療所,ようていファミリークリニック,19,True
23,7400204,無床診療所,医療法人倫紀会いぶき野クリニック,0,False
23,7400352,病院,医療法人光寿会 光寿会リハビリテーション病院,100,True
23,7400519,無床診療所,ようてい健康増進クリニック,0,False
23,7400568,有床診療所,名古屋人工関節整形外科,19,False
23,7400675,無床診療所,はなみずき整形外科スポーツクリニック北名古屋,0,False
23,7400717,無床診療所,ひらまつクリニック 内科・消化器内科,0,False
23,7400840,無床診療所,西春内科・在宅クリニック,0,False
23,7400857,無床診療所,こっつ山ファミリークリニック,0,False
23,7400873,無床診療所,新居クリニック,0,False
23,7500011,病院,愛知県厚生農業協同組合連合会 海南病院,534,True
23,7500052,有床診療所,服部整形外科皮フ科,18,True
23,7500227,病院,偕行会リハビリテーション病院,120,True
23,7500268,無床診療所,医療法人佳信会 桜セントラルクリニック,0,False
23,7600068,病院,医療法人宝会 七宝病院,184,False
23,7600092,無床診療所,医療法人佳信会 あすかクリニック,0,False
23,7600472,病院,あま市民病院,180,True
23,7600480,無床診療所,杉村医院,0,False
23,7600506,無床診療所,医療法人浅井外科 浅井外科クリニック,0,False
23,7600530,無床診療所,小野クリニック,0,False
23,7600571,無床診療所,森整形外科クリニック,0,False
23,7600597,無床診療所,駅前ふじたクリニック,0,False
23,7600704,無床診療所,脳神経外科のぞみクリニック,0,False
23,7700017,病院,愛知医科大学病院,900,True
23,7700058,病院,医療法人橘会 東名病院,58,True
23,7700173,無床診療所,名古屋脳神経外科クリニック,0,False
23,7700256,無床診療所,愛知淑徳大学クリニック,0,False
23,7700538,無床診療所,長久手南クリニック,0,False
23,7700652,無床診療所,あいち脳神経クリニック,0,False
23,9800039,病院,国立研究開発法人国立長寿医療研究センター,383,True
23,9800146,病院,独立行政法人国立病院機構 東尾張病院,183,False
23,9800476,病院,独立行政法人国立病院機構 東名古屋病院,370,True
23,9800898,病院,独立行政法人国立病院機構 豊橋医療センター,388,True
23,9900110,病院,名古屋大学医学部附属病院,76,True
23,9900631,病院,独立行政法人国立病院機構 名古屋医療センター,656,True
24,0101493,無床診療所,辻クリニック,0,False
24,0101634,無床診療所,佐藤内科,0,False
24,0101782,無床診療所,ペルソナクリニック,0,False
24,0101915,無床診療所,きせ腎泌尿器科・かんぽうクリニック,0,False
24,0105072,病院,医療法人誠会山崎病院,48,True
24,0105080,病院,医療法人桑名病院,50,True
24,0105122,有床診療所,坂井橋クリニック,19,True
24,0105130,病院,ヨナハ丘の上病院,185,True
24,0105171,病院,青木記念病院,106,True
24,0105338,有床診療所,青木内科,17,True
24,0105429,有床診療所,ウエルネス医療クリニック,8,True
24,0105445,無床診療所,慶友整形外科,0,False
24,0105569,病院,もりえい病院,58,True
24,0105593,有床診療所,医療法人 宮口内科循環器科,19,True
24,0105643,病院,医療法人（社団）佐藤病院 長島中央病院,160,True
24,0105718,無床診療所,のだ内科・リウマチ膠原病・訪問診療クリニック,0,False
24,0105742,無床診療所,一般財団法人 三重県産業衛生協会 くわな健康クリニック,0,False
24,0105791,病院,桑名市総合医療センター,400,True
24,0105858,無床診療所,田中クリニック,0,False
24,0105916,無床診療所,桑名もり内科,0,False
24,0203612,無床診療所,山中内科・小児科,0,False
24,0204271,無床診療所,日置クリニック,0,False
24,0204651,無床診療所,長谷川脳神経外科クリニック,0,False
24,0204875,無床診療所,にのみやクリニック内科外科,0,False
24,0204966,無床診療所,にしい腎泌尿器科,0,False
24,0205013,病院,独立行政法人地域医療機能推進機構 四日市羽津医療センター,226,True
24,0205047,病院,市立四日市病院,535,True
24,0205112,病院,医療法人富田浜病院,153,True
24,0205237,病院,社会医療法人居仁会総合心療センターひなが,480,False
24,0205286,病院,医療法人社団山中胃腸科病院,93,True
24,0205336,病院,医療法人社団主体会主体会病院,228,True
24,0205419,病院,小山田記念温泉病院,377,True
24,0205435,病院,医療法人石田会 石田胃腸科病院,38,True
24,0205484,病院,水沢病院,212,True
24,0205500,無床診療所,四日市膝肩スポーツの整形外科クリニック,0,False
24,0205518,無床診療所,医療法人社団三原クリニック,0,False
24,0205575,無床診療所,医療法人山脇会 とと内科診療所,0,False
24,0205583,無床診療所,小林内科胃腸科,0,False
24,0205831,無床診療所,小野外科内科,0,False
24,0205864,無床診療所,みやこクリニック,0,False
24,0205872,無床診療所,さくらクリニック,0,False
24,0205989,病院,みたき総合病院,199,True
24,0210047,無床診療所,三重呼吸器アレルギー・内科クリニック,0,False
24,0210070,無床診療所,四日市おなかのクリニック,0,False
24,0215186,無床診療所,医療法人 重盛外科内科,0,False
24,0215509,無床診療所,医療法人 愛済会 らんクリニック,0,False
24,0215632,病院,三重県立総合医療センター,400,True
24,0215673,無床診療所,すずらん診療所,0,False
24,0215756,病院,医療法人徳新会 四日市徳新会病院,42,True
24,0215772,病院,医療法人社団プログレス 四日市消化器病センター,40,True
24,0215913,無床診療所,ＫＫＣウエルネス四日市健診クリニック,0,False
24,0302083,無床診療所,ますずがわ神経内科クリニック,0,False
24,0302174,無床診療所,小西内科クリニック,0,False
24,0302323,有床診療所,しまむら外科内科,2,True
24,0302463,無床診療所,どうでんクリニック,0,False
24,0302570,無床診療所,鈴鹿内科・呼吸器内科,0,False
24,0305052,病院,鈴鹿中央総合病院,460,True
24,0305060,病院,医療法人博仁会村瀬病院,220,True
24,0305144,病院,高木病院,79,True
24,0305177,病院,鈴鹿回生病院,379,True
24,0305201,病院,塩川病院,62,True
24,0305243,無床診療所,医療法人重幹会川村外科内科,0,False
24,0305391,無床診療所,医療法人 羽山クリニック,0,False
24,0305466,有床診療所,医療法人尾池整形外科,8,True
24,0305540,無床診療所,医療法人 おかべ泌尿器科皮フ科,0,False
24,0305599,無床診療所,家田クリニック,0,False
24,0305664,無床診療所,医療法人 裕心会 上田内科クリニック,0,False
24,0305698,有床診療所,村瀬病院附属クリニック,19,True
24,0305730,無床診療所,白鳳クリニック,0,False
24,0305839,有床診療所,医療法人 鈴鹿クリニック,1,True
24,0315051,無床診療所,かわぐち脳神経クリニック,0,False
24,0315085,無床診療所,すずか泌尿器科・腎クリニック,0,False
24,0400572,有床診療所,みえ呼吸嚥下リハビリクリニック,14,True
24,0400630,無床診療所,みずほ台クリニック,0,False
24,0405050,病院,亀山市立医療センター,90,True
24,0405167,無床診療所,のぼのクリニック,0,False
24,0405217,病院,田中病院,79,True
24,0503219,無床診療所,大橋クリニック,0,False
24,0503912,無床診療所,山本クリニック,0,False
24,0504100,無床診療所,ゆうあいクリニック,0,False
24,0504662,無床診療所,ひさい脳神経外科クリニック,0,False
24,0504753,無床診療所,いぐち内科・消化器内科クリニック,0,False
24,0504803,無床診療所,一志ささべクリニック,0,False
24,0505032,病院,三重県立こころの医療センター,318,False
24,0505065,病院,医療法人同心会遠山病院,160,True
24,0505115,病院,医療法人永井病院,199,True
24,0505123,病院,武内病院,180,True
24,0505263,病院,津生協病院,120,True
24,0505297,病院,医療法人吉田クリニック,80,True
24,0505313,病院,倉本内科病院,23,True
24,0505362,病院,岩崎病院,52,True
24,0505636,無床診療所,フェニックス健診クリニック,0,False
24,0505701,無床診療所,高野尾クリニック,0,False
24,0505867,病院,医療法人暲純会榊原温泉病院,158,True
24,0505883,病院,藤田医科大学七栗記念病院,218,True
24,0505933,病院,ひさい内科病院,32,False
24,0505974,病院,医療法人凰林会榊原白鳳病院,199,True
24,0505982,無床診療所,津田クリニック,0,False
24,0506048,無床診療所,津かわもと救急・内科クリニック,0,False
24,0515015,無床診療所,みどりクリニック,0,False
24,0515106,病院,三重県立一志病院,46,True
24,0515122,無床診療所,医療法人大樹会 はくさんクリニック,0,False
24,0515163,病院,若葉病院,130,True
24,0515346,病院,大門病院,106,True
24,0515387,無床診療所,医療法人社団Ｍ．Ｃ．Ｄ．おがわ脳神経外科クリニック,0,False
24,0515528,無床診療所,ＫＫＣ健康スクエア ウエルネス三重健診クリニック,0,False
24,0515585,無床診療所,医療法人 津健康クリニック,0,False
24,0515627,無床診療所,あのつクリニック,0,False
24,0515700,無床診療所,おおにし呼吸器・糖尿病内科 呼春の森診療所,0,False
24,0515817,無床診療所,ますだクリニック,0,False
24,0515825,無床診療所,津かじわらクリニック,0,False
24,0515841,無床診療所,中村整形外科皮フ科,0,False
24,0701516,病院,松阪厚生病院,780,True
24,0702373,無床診療所,よしむら医院,0,False
24,0702472,病院,南勢病院,256,True
24,0702555,無床診療所,やまなか脳神経クリニック,0,False
24,0702589,無床診療所,中島医院,0,False
24,0705012,病院,社会福祉法人恩賜財団済生会松阪市民病院,304,True
24,0705053,病院,社会福祉法人恩賜財団済生会松阪総合病院,380,True
24,0705111,病院,三重県厚生農業協同組合連合会松阪中央総合病院,440,True
24,0705145,病院,医療法人 桜木記念病院,60,True
24,0705210,無床診療所,堀江クリニック,0,False
24,0705509,無床診療所,医療法人社団浜田内科胃腸科,0,False
24,0705616,無床診療所,野呂医院,0,False
24,0705624,病院,花の丘病院,96,True
24,0705707,有床診療所,おかの医院,1,True
24,0705822,無床診療所,嬉野医院,0,False
24,0705939,無床診療所,まえのへた脳神経クリニック,0,False
24,0705970,無床診療所,まとかた大西クリニック,0,False
24,0802025,無床診療所,村松有滝診療所,0,False
24,0802132,無床診療所,うめだクリニック,0,False
24,0802280,無床診療所,ＭＧ糖尿病・内分泌・甲状腺クリニック,0,False
24,0802330,無床診療所,あけの脳神経内科クリニック,0,False
24,0805036,病院,市立伊勢総合病院,300,True
24,0805135,無床診療所,石橋外科内科,0,False
24,0805267,病院,伊勢田中病院,83,True
24,0805283,無床診療所,医療法人海野内科,0,False
24,0805465,病院,医療法人全心会 伊勢ひかり病院,193,True
24,0805507,病院,伊勢赤十字病院,616,True
24,0805556,無床診療所,ハートクリニック福井,0,False
24,0805648,無床診療所,医療法人社団山本医院,0,False
24,0805721,無床診療所,いせ山川クリニック,0,False
24,0805762,有床診療所,さいとう内科呼吸器科三重スリープクリニック,3,True
24,0905182,無床診療所,中村クリニック,0,False
24,1000652,無床診療所,九鬼脳神経クリニック,0,False
24,1000686,無床診療所,西井外科胃腸科,0,False
24,1005065,病院,尾鷲総合病院,199,True
24,1105048,病院,医療法人紀南会熊野病院,295,False
24,1105212,無床診療所,協立内科外科医院,0,False
24,1205178,病院,一般財団法人信貴山病院分院上野病院,396,False
24,1205186,病院,社会医療法人畿内会 岡波総合病院,335,True
24,1205194,病院,医療法人森川病院,52,True
24,1205244,病院,伊賀市立上野総合市民病院,281,True
24,1205293,有床診療所,浅野整形外科内科,19,True
24,1205335,無床診療所,竹代クリニック,0,False
24,1205442,無床診療所,医療法人阿山共生会 河合診療所,0,False
24,1205517,無床診療所,医療法人佐那具医院,0,False
24,1205533,無床診療所,吉村クリニック,0,False
24,1205616,有床診療所,医療法人敬人会 金丸脳脊椎外科クリニック,15,True
24,1205632,無床診療所,おおのクリニック,0,False
24,1305036,病院,医療法人寺田病院,95,True
24,1305416,無床診療所,うえなみ内科クリニック,0,False
24,1305499,無床診療所,総合医療クリニック桔梗,0,False
24,1305507,無床診療所,医療法人大町会 名張ふくにしクリニック,0,False
24,1305515,病院,名張市立病院,200,False
24,1405018,病院,三重県厚生農業協同組合連合会 三重北医療センターいなべ総合病院,220,True
24,1405034,病院,日下病院,154,True
24,2005106,無床診療所,もりえい病院附属伊勢湾岸クリニック,0,False
24,2105104,病院,医療法人康誠会東員病院,247,False
24,2200681,無床診療所,にしはら整形外科スポーツクリニック,0,False
24,2205011,無床診療所,川越町国民健康保険川越診療所,0,False
24,2205029,病院,三重県厚生農業協同組合連合会 三重北医療センター菰野厚生病院,230,True
24,2705069,病院,三重県厚生農業協同組合連合会 大台厚生病院,110,True
24,2705150,病院,社会福祉法人恩賜財団済生会支部三重県済生会明和病院,250,False
24,2705226,病院,三重ハートセンター,45,True
24,2705234,無床診療所,大台町報徳診療所,0,False
24,2801264,無床診療所,関岡クリニック,0,False
24,2801322,無床診療所,こうせんクリニック,0,False
24,2805034,病院,玉城町国民健康保険玉城病院,50,True
24,2805109,病院,町立南伊勢病院,50,True
24,2805364,有床診療所,医療法人 白奉会 中嶋医院,19,True
24,2805398,無床診療所,医療法人社団久瀬医院,0,False
24,2805497,有床診療所,南島メディカルセンター,15,True
24,2905032,病院,三重県立志摩病院,336,True
24,2905040,病院,国民健康保険志摩市民病院,77,True
24,3005022,病院,長島回生病院,74,True
24,3105012,病院,紀南病院,240,True
24,4000022,病院,国立大学法人三重大学医学部附属病院,685,True
24,4000030,病院,独立行政法人国立病院機構三重中央医療センター,434,True
24,4100012,病院,独立行政法人国立病院機構鈴鹿病院,290,True
24,4100020,病院,独立行政法人国立病院機構三重病院,258,True
24,4100038,病院,独立行政法人国立病院機構 榊原病院,157,False
25,0100015,病院,独立行政法人地域医療機能推進機構 滋賀病院,310,True
25,0100155,病院,大津赤十字病院,602,True
25,0101526,病院,医療法人明和会 琵琶湖病院,271,True
25,0102599,病院,医療法人華頂会 琵琶湖養育院病院,150,True
25,0103431,病院,医療法人社団 瀬田川病院,276,True
25,0103605,病院,医療法人弘英会 琵琶湖大橋病院,199,True
25,0104058,病院,医療法人藤樹会 滋賀里病院,255,False
25,0104546,病院,医療法人幸生会 琵琶湖中央リハビリテーション病院,171,True
25,0105170,無床診療所,医療法人 緑生会 南大津クリニック,0,False
25,0106004,病院,大津赤十字志賀病院,143,True
25,0106152,病院,医療法人良善会 ひかり病院,170,True
25,0107374,病院,市立大津市民病院,369,True
25,0107424,無床診療所,医療法人道器 さくらいクリニック,0,False
25,0107598,無床診療所,まつざき内科クリニック,0,False
25,0107671,無床診療所,くろづ外科医院,0,False
25,0107879,無床診療所,医療法人つかだ内科クリニック,0,False
25,0108414,無床診療所,なかじま内科・整形スポーツクリニック,0,False
25,0201722,病院,医療法人友仁会 友仁山崎病院,157,True
25,0202043,病院,彦根市立病院,415,True
25,0202357,病院,彦根中央病院,282,True
25,0202522,無床診療所,医療法人社団成仁会 成美記念クリニック,0,False
25,0300102,病院,長浜赤十字病院,482,True
25,0301225,無床診療所,布施クリニック,0,False
25,0301373,病院,市立長浜病院,541,True
25,0301563,無床診療所,医療法人みやこ みやこクリニック,0,False
25,0301688,病院,長浜市立湖北病院,130,True
25,0301837,病院,セフィロト病院,176,False
25,0301860,無床診療所,医療法人柊英会 佐々木クリニック,0,False
25,0400076,病院,公益財団法人青樹会 滋賀八幡病院,350,False
25,0400779,無床診療所,たに整形外科,0,False
25,0401322,病院,近江八幡市立総合医療センター,403,True
25,0401470,無床診療所,おさだファミリークリニック,0,False
25,0401694,病院,公益財団法人近江兄弟社 ヴォーリズ記念病院,168,True
25,0401736,無床診療所,淡海せぼねクリニック,0,False
25,0500503,病院,東近江敬愛病院,154,True
25,0500693,無床診療所,医療法人社団幸信会 青葉メディカル,0,False
25,0500842,病院,医療法人医誠会 神崎中央病院,400,True
25,0500859,病院,医療法人恒仁会 近江温泉病院,225,True
25,0500875,病院,医療法人社団昴会 湖東記念病院,129,True
25,0501071,病院,東近江市立 能登川病院,102,True
25,0501303,有床診療所,東近江市蒲生医療センター,19,True
25,0600956,病院,びわこ学園医療福祉センター草津,126,True
25,0601012,病院,滋賀県立精神医療センター,100,False
25,0601897,有床診療所,医療法人 加藤乳腺クリニック,12,True
25,0601954,病院,医療法人芙蓉会 南草津病院,137,True
25,0601962,病院,医療法人徳洲会 近江草津徳洲会病院,199,True
25,0601970,病院,社会医療法人 誠光会 淡海医療センター,420,True
25,0602069,有床診療所,草津ハートセンター,19,True
25,0602275,無床診療所,わかくさ耳鼻咽喉科,0,False
25,0602747,病院,社会医療法人誠光会 淡海ふれあい病院,199,True
25,0603059,無床診療所,はやし脳神経外科クリニック,0,False
25,0603067,無床診療所,南草津おなかと胃・大腸カメラのクリニック,0,False
25,0700392,病院,社会福祉法人恩賜財団 済生会守山市民病院,199,True
25,0701101,病院,滋賀県立総合病院,588,True
25,0701275,無床診療所,医療法人さくら会 守山さくら内科クリニック,0,False
25,0701358,無床診療所,はたスポーツ整形クリニック,0,False
25,1200194,病院,社会福祉法人恩賜財団 済生会滋賀県病院,387,True
25,1200269,無床診療所,一般財団法人競馬共助会 栗東診療所,0,False
25,1201093,無床診療所,ＫＫＣウエルネス栗東健診クリニック,0,False
25,1201275,無床診療所,草津たにもと脳神経外科クリニック,0,False
25,1300978,病院,びわこ学園医療福祉センター野洲,143,True
25,1301125,無床診療所,医療法人白井医院,0,False
25,1301232,病院,市立野洲病院,199,True
25,1400257,病院,一般社団法人 水口病院,407,False
25,1401628,病院,医療法人社団仁生会 甲南病院,199,True
25,1401925,病院,甲賀市立 信楽中央病院,40,True
25,1402162,無床診療所,田代外科・整形外科医院,0,False
25,1402261,病院,公立甲賀病院,409,True
25,1402287,有床診療所,ハートクリニックこころ,19,True
25,1402337,無床診療所,医療法人圭裕会 田代クリニック,0,False
25,1500577,病院,医療法人社団昴会 日野記念病院,150,True
25,1500783,無床診療所,石塚内科クリニック,0,False
25,1800019,病院,公益財団法人 豊郷病院,313,True
25,1800274,無床診療所,医療法人社団健友会 若松医院,0,False
25,2201043,病院,医療法人 マキノ病院,120,True
25,2201100,病院,一般財団法人近江愛隣園 今津病院,80,True
25,2201183,病院,高島市民病院,206,True
25,2201282,無床診療所,医療法人のぞみ会 藤井医院,0,False
25,2300183,病院,医療法人社団美松会 生田病院,149,True
25,2300266,無床診療所,湖南市立石部診療所,0,False
25,2300415,無床診療所,医療法人和晃会ふじた医院,0,False
25,2400355,無床診療所,かがい医院,0,False
25,9900019,病院,独立行政法人国立病院機構 東近江総合医療センター,320,True
25,9900209,病院,独立行政法人国立病院機構 紫香楽病院,180,True
25,9902650,病院,滋賀医科大学医学部附属病院,603,True
26,0100964,病院,京都博愛会病院,389,True
26,0101806,病院,冨田病院,99,True
26,0104537,病院,医療法人明生会賀茂病院,59,True
26,0105062,病院,北山武田病院,62,False
26,0105377,有床診療所,医療法人財団今井会足立病院 足立乳腺クリニック,12,True
26,0105757,病院,社会福祉法人 京都社会事業財団 京都からすま病院,99,True
26,0200244,病院,西陣病院,300,True
26,0200251,病院,社会医療法人西陣健康会 堀川病院,197,True
26,0200780,病院,医療法人 相馬病院,120,True
26,0202158,病院,医療法人幸生会 室町病院,50,True
26,0203602,病院,医療法人愛寿会 同仁病院,39,True
26,0204683,無床診療所,医療法人財団康生会 梶井町放射線診断科クリニック,0,False
26,0204741,無床診療所,公益社団法人京都保健会上京診療所,0,False
26,0301430,無床診療所,一般財団法人 京都予防医学センター附属診療所,0,False
26,0303667,無床診療所,一般財団法人 京都工場保健会診療所,0,False
26,0306454,無床診療所,医療法人 知音会 御池クリニック,0,False
26,0306470,病院,医療法人毛利病院,60,True
26,0306868,無床診療所,社会医療法人清仁会 シミズ四条大宮クリニック,0,False
26,0306942,病院,医療法人西大路病院,70,True
26,0307262,無床診療所,医療法人大澤会 大澤クリニック,0,False
26,0307411,無床診療所,公益社団法人京都保健会 京都民医連太子道診療所,0,False
26,0308393,無床診療所,医療法人 知音会 四条烏丸クリニック,0,False
26,0308476,無床診療所,医療法人 加藤乳腺クリニック堀川御池,0,False
26,0308526,有床診療所,医療法人 究理堂 小石医院,1,True
26,0308609,病院,がくさい病院,90,True
26,0308625,病院,医療法人社団洛和会 洛和会丸太町病院,150,True
26,0308989,無床診療所,しみず脳神経外科クリニック,0,False
26,0309359,無床診療所,一般財団法人大和松寿会中央診療所,0,False
26,0309367,無床診療所,仁尾外科クリニック,0,False
26,0309490,無床診療所,医療法人知音会 御池クリニック レディースプラザ,0,False
26,0400539,病院,京都回生病院,175,True
26,0402832,病院,社会医療法人健康会 京都南病院,199,True
26,0403616,病院,医療法人愛友会 明石病院,120,True
26,0404176,無床診療所,医療法人啓信会 京都四条診療所,0,False
26,0404317,病院,医療法人威徳 壬生大路病院,62,True
26,0405124,病院,武田病院,374,True
26,0405348,無床診療所,医療法人創健会西村診療所,0,False
26,0405843,病院,医療法人社団 恵心会 京都武田病院,240,True
26,0405926,無床診療所,医療法人 三宝会 小笠原クリニック,0,False
26,0406627,病院,社会医療法人健康会 新京都南病院,107,True
26,0406742,無床診療所,医療法人 青木医院,0,False
26,0406791,無床診療所,医療法人立岡神経内科,0,False
26,0407112,無床診療所,医療法人にしはらクリニック,0,False
26,0500205,病院,医療法人同仁会（社団）京都九条病院,207,True
26,0500916,病院,公益社団法人京都保健会 吉祥院病院,44,True
26,0501328,病院,医療法人財団医道会 十条武田リハビリテーション病院,181,True
26,0503100,無床診療所,医療法人大築山診療所付属診療所,0,False
26,0503431,無床診療所,医療法人しばじクリニック,0,False
26,0503712,病院,医療法人社団親和会 京都木原病院,47,True
26,0503746,無床診療所,京都整形外科 肩スポーツクリニック,0,False
26,0503779,無床診療所,医療法人社団 洛和会 洛和会東寺南クリニック,0,False
26,0600294,病院,日本バプテスト病院,167,True
26,0600484,病院,一般財団法人 川越病院,162,False
26,0600849,病院,医療法人寿尚会 洛陽病院,130,True
26,0601342,病院,公益社団法人信和会 京都民医連あすかい病院,172,True
26,0601631,病院,医療法人三幸会 北山病院,448,False
26,0601839,病院,医療法人稲門会 いわくら病院,377,False
26,0603660,病院,医療法人社団順和会 京都下鴨病院,52,True
26,0604601,病院,医療法人社団貴順会 川病院,52,False
26,0605079,病院,医療法人社団行陵会 京都大原記念病院,203,True
26,0607380,病院,医療法人清水会脳神経リハビリ北大路病院,56,True
26,0607521,無床診療所,岡村医院,0,False
26,0608040,病院,医療法人社団行陵会 京都近衛リハビリテーション病院,100,True
26,0608172,無床診療所,医療法人悠仁会 百万遍クリニック,0,False
26,0608180,無床診療所,医療法人社団順和会下鴨リハビリテーションクリニック,0,False
26,0608586,無床診療所,医療法人社団メディテック ＭＥＤＩＣＴＥＸ もりした循環器科クリニック,0,False
26,0700318,病院,医療法人新生十全会 京都ならびがおか病院,377,True
26,0706125,病院,一般財団法人 泉谷病院,71,True
26,0706182,病院,医療法人社団松仁会 内田病院,60,True
26,0706703,病院,医療法人 河端病院,50,True
26,0706869,病院,社会医療法人太秦病院,45,True
26,0706976,無床診療所,社会医療法人太秦病院附属うずまさ診療所,0,False
26,0707065,病院,公益社団法人京都保健会京都民医連中央病院,411,True
26,0707156,無床診療所,医療法人社団 京健会 さいきょうクリニック,0,False
26,0707164,無床診療所,医療法人一医会 林医院,0,False
26,0711091,病院,一般財団法人 高雄病院,60,True
26,0803401,病院,医療法人社団 育生会 京都久野病院,235,True
26,0804482,病院,医療法人 原田病院,50,True
26,0804540,無床診療所,三条おかざきクリニック,0,False
26,0901866,病院,医療法人 桜花会 醍醐病院,301,False
26,0902245,病院,社会医療法人弘仁会 大島病院,168,True
26,0903045,病院,蘇生会総合病院,290,True
26,0903367,病院,医療法人医仁会 武田総合病院,490,True
26,0903995,病院,医療法人松寿会 共和病院,109,True
26,0904431,病院,一般財団法人仁風会 京都南西病院,76,True
26,0905594,無床診療所,藤原医院,0,False
26,0906352,病院,医療法人 新生十全会 なごみの里病院,232,True
26,0906733,病院,特定医療法人 桃仁会病院,43,True
26,0906766,病院,医療法人社団 淀さんせん会 金井病院,92,True
26,0907483,病院,医療法人健幸会むかいじま病院,149,True
26,0907574,病院,社会福祉法人 浩照会 伏見桃山総合病院,199,True
26,0907624,病院,医療法人清水会 京都リハビリテーション病院,64,True
26,0907939,無床診療所,一般財団法人京都労働災害被災者援護財団京都城南診療所,0,False
26,0907954,無床診療所,医療法人目高会羽束師クリニック,0,False
26,0908176,無床診療所,医療法人翔医会 やまな脳神経クリニック,0,False
26,0908325,無床診療所,まゆ脳神経外科クリニック,0,False
26,1100484,病院,医療法人八仁会 久御山南病院,60,True
26,1100591,病院,京都岡本記念病院,419,True
26,1100625,病院,くみやま岡本病院,100,True
26,1200284,病院,医療法人栄仁会宇治おうばく病院,453,True
26,1201514,病院,医療法人仁心会 宇治川病院,179,True
26,1201670,病院,医療法人長安会 中村病院,103,True
26,1201951,無床診療所,医療法人社団 完岡医院,0,False
26,1203262,病院,宇治武田病院,177,True
26,1203650,病院,社会福祉法人 あじろぎ会 宇治病院,253,True
26,1203692,病院,医療法人徳洲会 宇治徳洲会病院,529,True
26,1203973,病院,医療法人徳洲会 六地蔵総合病院,143,True
