pref_code,facility_id,facility_name_map,name,ct,mri,ct64,ct16_63,ct_under16,mri3t,mri15_3,mri_under15,latest,update,ctannual,mriannual,annualstatus
20,0317085,医療法人慈善会 安藤病院,医療法人慈善会安藤病院,1,1,0,1,0,0,1,0,,,,,
20,1917123,東御市民病院,東御市民病院,1,1,1,0,0,0,1,0,,,,,
20,2217358,国民健康保険 依田窪病院,国民健康保険依田窪病院,1,1,1,0,0,0,1,0,,,,,
20,0417067,医療法人研成会 諏訪湖畔病院,医療法人研成会諏訪湖畔病院,1,1,1,0,0,0,1,0,,,,,
20,0417141,祐愛病院,祐愛病院,1,0,0,1,0,0,0,0,,,,,
20,0417026,岡谷市民病院,岡谷市民病院,3,1,2,0,0,0,1,0,,,,,
20,0617039,諏訪赤十字病院,諏訪赤十字病院,3,2,2,1,0,1,1,0,,,,,
20,1417017,組合立諏訪中央病院,諏訪中央病院,2,1,2,0,0,0,1,0,,,,,
20,2317208,信濃医療福祉センター,社会福祉法人信濃医療福祉センター,1,0,0,1,0,0,0,0,,,,,
20,2317091,諏訪共立病院,社会医療法人南信勤労者医療協会諏訪共立病院,1,0,0,1,0,0,0,0,,,,,
20,2317109,長野県厚生農業協同組合連合会 富士見高原医療福祉センター 富士見高原病院,富士見高原医療福祉センター富士見高原病院,1,1,1,0,0,0,1,0,,,,,
20,0917363,伊那中央病院,伊那中央病院,4,2,3,0,0,1,1,0,,,14416.0,5725.0,VERIFIED_NUMERIC
20,0917157,医療法人暁会 仁愛病院,医療法人暁会 仁愛病院,1,1,0,1,0,0,1,0,,,,,
20,0917082,医療法人保健同人会 田中病院,医療法人保健同人会 田中病院,1,0,0,1,0,0,0,0,,,,,
20,1017080,昭和伊南総合病院,昭和伊南総合病院,2,1,2,0,0,1,0,0,,,,,
20,2417354,町立辰野病院,町立辰野病院,1,1,1,0,0,0,0,1,,,,,
20,2417537,上伊那生協病院,上伊那生協病院,1,0,0,1,0,0,0,0,,,,,
20,0517064,社会医療法人栗山会 飯田病院,飯田病院,1,1,1,0,0,0,1,0,,,,,
20,0517288,菅沼病院,菅沼病院,1,0,0,1,0,0,0,0,,,,,
20,0517296,輝山会記念病院,輝山会記念病院,1,1,1,0,0,0,1,0,,,,,
20,0517379,瀬口脳神経外科病院,瀬口脳神経外科病院,1,1,0,1,0,1,0,0,,,,,
20,0517023,飯田市立病院,飯田市立病院,3,2,2,0,0,1,1,0,,,,,
20,0517205,健和会病院,健和会病院,1,1,0,1,0,0,1,0,,,,,
20,2517187,下伊那赤十字病院,下伊那赤十字病院,1,0,1,0,0,0,0,0,,,,,
20,2517559,長野県厚生農業協同組合連合会 下伊那厚生病院,長野県厚生農業協同組合連合会下伊那厚生病院,1,1,1,0,0,0,1,0,,,,,
20,2516031,長野県立阿南病院,長野県立阿南病院,1,1,1,0,0,0,1,0,,,,,
20,2616054,長野県立木曽病院,長野県立木曽病院,2,1,2,0,0,0,1,0,,,,,
20,0217111,社会医療法人城西医療財団 城西病院,城西病院,1,1,0,1,0,0,1,0,,,,,
20,0217335,医療法人心泉会 上條記念病院,医療法人心泉会 上條記念病院,1,1,1,0,0,0,1,0,,,,,
20,0217319,松本協立病院,松本協立病院,2,1,2,0,0,0,1,0,,,,,
20,8010070,独立行政法人国立病院機構 まつもと医療センター,独立行政法人国立病院機構まつもと医療センター,2,1,1,1,0,0,1,0,,,,,
20,0217103,藤森病院,藤森病院,1,1,1,0,0,0,1,0,,,,,
20,0217244,社会医療法人財団 慈泉会 相澤病院,社会医療法人財団慈泉会 相澤病院,4,3,3,1,0,1,2,0,,,28455.0,11647.0,VERIFIED_NUMERIC
20,0217236,社会医療法人抱生会 丸の内病院,社会医療法人抱生会 丸の内病院,1,1,1,0,0,0,1,0,,,,,
20,0218226,松本中川病院,松本中川病院,1,0,0,1,0,0,0,0,,,,,
20,0217160,医療法人 和心会 松南病院,医療法人和心会　松南病院,1,0,0,1,0,0,0,0,,,,,
20,8010013,国立大学法人 信州大学医学部附属病院,信州大学医学部附属病院,9,5,5,3,1,3,2,0,,,29159.0,11706.0,VERIFIED_NUMERIC
20,0217756,一之瀬脳神経外科病院,一之瀬脳神経外科病院,1,3,1,0,0,0,3,0,,,,,
20,0218275,松本市立病院,松本市立病院,2,1,2,0,0,0,1,0,,,,,
20,1517154,塩尻協立病院,塩尻協立病院,1,0,0,1,0,0,0,0,,,,,
20,1517022,医療法人元山会 中村病院,医療法人元山会 中村病院,1,0,0,1,0,0,0,0,,,,,
20,1517253,松本歯科大学病院,松本歯科大学病院,2,1,0,1,0,0,1,0,,,,,
20,1517048,医療法人 雄久会 塩尻病院,塩尻病院,1,0,0,1,0,0,0,0,,,,,
20,4017053,安曇野赤十字病院,安曇野赤十字病院,2,1,0,2,0,0,1,0,,,,,
20,4017152,医療法人仁雄会 穂高病院,医療法人仁雄会 穂高病院,1,1,1,0,0,0,1,0,,,,,
20,4017046,長野県立こども病院,長野県立こども病院,1,1,1,0,0,0,1,0,,,,,
20,1217029,市立大町総合病院,市立大町総合病院,1,1,1,0,0,0,1,0,,,,,
20,2917064,長野県厚生農業協同組合連合会 北アルプス医療センターあづみ病院,長野県厚生農業協同組合連合会 北アルプス医療センターあづみ病院,2,2,2,0,0,1,1,0,,,,,
20,0119549,朝日ながの病院,朝日ながの病院,1,0,0,1,0,0,0,0,,,,,
20,0117162,医療法人公生会 竹重病院,医療法人公生会　竹重病院,1,1,1,0,0,0,1,0,,,,,
20,0117493,医療法人信愛会 田中病院,田中病院,1,0,1,0,0,0,0,0,,,,,
20,0118939,長野県厚生農業協同組合連合会 長野松代総合病院附属若穂病院,長野県厚生農業協同組合連合会 長野松代総合病院附属若穂病院,1,0,0,1,0,0,0,0,,,,,
20,0116313,長野県立総合リハビリテーションセンター,長野県立総合リハビリテーションセンター,1,1,1,0,0,0,1,0,,,,,
20,0118251,長野市民病院,長野市民病院,3,2,2,1,0,1,1,0,,,,,
20,0117436,長野医療生活協同組合 長野中央病院,長野医療生活協同組合長野中央病院,2,1,2,0,0,1,0,0,,,,,
20,0119200,長野県厚生農業協同組合連合会 南長野医療センター新町病院,長野県厚生農業協同組合連合会南長野医療センター新町病院,1,0,0,1,0,0,0,0,,,,,
20,0119556,山田記念朝日病院,山田記念 朝日病院,1,1,0,1,0,0,1,0,,,,,
20,0117246,長野県厚生農業協同組合連合会 長野松代総合病院,長野県厚生農業協同組合連合会長野松代総合病院,2,2,2,0,0,1,1,0,,,,,
20,0119879,ナカジマ外科病院,ナカジマ外科病院,1,0,0,1,0,0,0,0,,,,,
20,0119937,栗田病院,栗田病院,1,1,0,1,0,1,0,0,,,,,
20,0118269,医療法人愛和会 愛和病院,医療法人愛和会 愛和病院,1,0,0,0,1,0,0,0,,,,,
20,0117840,小島病院,小島病院,1,0,0,1,0,0,0,0,,,,,
20,0117725,医療法人健成会 小林脳神経外科病院,医療法人健成会 小林脳神経外科病院,1,2,1,0,0,1,1,0,,,,,
20,0117345,長野県厚生農業協同組合連合会 南長野医療センター篠ノ井総合病院,長野県厚生農業協同組合連合会 南長野医療センター篠ノ井総合病院,3,2,2,1,0,1,1,0,,,,,
20,8010088,独立行政法人国立病院機構 東長野病院,独立行政法人国立病院機構東長野病院,1,0,0,1,0,0,0,0,,,,,
20,0118806,北野病院,北野病院,1,0,0,1,0,0,0,0,,,,,
20,0117063,長野赤十字病院,長野赤十字病院,3,2,3,0,0,1,1,0,,,,,
20,0118376,東口病院,東口病院,1,0,0,0,0,0,0,0,,,,,
20,0716013,長野県立信州医療センター,長野県立信州医療センター,2,1,2,0,0,0,1,0,,,,,
20,0717052,医療法人公仁会 轟病院,医療法人公仁会轟病院,1,0,1,0,0,0,0,0,,,,,
20,1817026,社会医療法人大西会 千曲中央病院,社会医療法人大西会　千曲中央病院,1,1,1,0,0,0,1,0,,,,,
20,1817182,長野寿光会 上山田病院,長野寿光会上山田病院,1,1,0,1,0,0,1,0,,,,,
20,1817018,稲荷山医療福祉センター,稲荷山医療福祉センター,1,0,0,1,0,0,0,0,,,,,
20,3217068,特定医療法人 新生病院,特定医療法人新生病院,1,1,0,1,0,0,1,0,,,,,
20,3417239,飯綱町立飯綱病院,飯綱町立飯綱病院,1,1,1,0,0,0,1,0,,,,,
20,1117047,長野県厚生農業協同組合連合会 北信総合病院,長野県厚生農業協同組合連合会北信総合病院,3,2,3,0,0,1,1,0,,,,,
20,1117179,医療法人聖峰会 佐藤病院,医療法人聖峰会佐藤病院,1,0,0,1,0,0,0,0,,,,,
20,1317035,飯山赤十字病院,飯山赤十字病院,1,1,1,0,0,0,1,0,,,,,
21,0113269,みどり病院,みどり病院,1,1,1,0,0,0,1,0,,,,,
21,0103971,近石病院,近石病院,1,1,0,1,0,0,1,0,,,,,
21,0110927,医療法人和光会 山田病院,医療法人 和光会 山田病院,1,0,0,1,0,0,0,0,,,,,
21,0106271,山内ホスピタル,山内ホスピタル,1,1,1,0,0,0,1,0,,,,,
21,9806442,岐阜大学医学部附属病院,岐阜大学医学部附属病院,4,4,4,0,0,2,2,0,,,26797.0,13958.0,VERIFIED_NUMERIC
21,0111230,岐阜ハートセンター,岐阜ハートセンター,1,0,1,0,0,0,0,0,,,,,
21,0110554,医療法人生友会 柳津病院,医療法人生友会 柳津病院,1,0,0,1,0,0,0,0,,,,,
21,0107790,岐阜市民病院,岐阜市民病院,5,2,2,2,1,1,1,0,,,25636.0,9539.0,VERIFIED_NUMERIC
21,9900062,独立行政法人国立病院機構長良医療センター,独立行政法人国立病院機構長良医療センター,2,1,2,0,0,0,1,0,,,,,
21,0113053,千手堂病院,医療法人慶睦会　千手堂病院,1,0,0,1,0,0,0,0,,,,,
21,0104896,医療法人社団幸紀会 安江病院,医療法人社団幸紀会安江病院,1,1,1,0,0,0,0,1,,,,,
21,0105190,医療法人社団永寿会 大橋整形外科病院,医療法人社団永寿会大橋整形外科病院,1,1,0,0,1,0,1,0,,,,,
21,0104169,医療法人社団双樹会 早徳病院,医療法人社団双樹会 早徳病院,1,1,1,0,0,0,0,1,,,,,
21,0106230,河村病院,河村病院,1,1,1,0,0,0,1,0,,,,,
21,0106289,笠松病院,笠松病院,1,1,0,0,1,0,1,0,,,,,
21,0102551,岐阜赤十字病院,岐阜赤十字病院,2,1,2,0,0,0,1,0,,,,,
21,0105174,医療法人社団誠広会 平野総合病院,医療法人社団 誠広会 平野総合病院,1,1,1,0,0,0,1,0,,,,,
21,0107063,操外科病院,操外科病院,1,0,0,1,0,0,0,0,,,,,
21,0104276,医療法人社団志朋会 加納渡辺病院,医療法人社団志朋会加納渡辺病院,1,0,0,0,1,0,0,0,,,,,
21,0112410,岐阜清流病院,岐阜清流病院,1,1,1,0,0,0,1,0,,,,,
21,0111982,岐阜県立希望が丘こども医療福祉センター,岐阜県立希望が丘こども医療福祉センター,0,1,0,0,0,0,0,1,,,,,
21,0105612,朝日大学病院,朝日大学病院,3,2,1,2,0,0,2,0,,,,,
21,0111602,岩砂病院・岩砂マタニティ,岩砂病院・岩砂マタニティ,1,1,0,1,0,0,1,0,,,,,
21,0111438,岐阜県総合医療センター,岐阜県総合医療センター,5,3,4,0,0,1,2,0,,,,,FETCH_RETRY
21,0105281,医療法人社団慈朋会 澤田病院,医療法人社団 慈朋会 澤田病院,1,1,0,1,0,0,1,0,,,,,
21,0400039,羽島市民病院,羽島市民病院,2,2,2,0,0,0,1,1,,,,,
21,0500721,公立学校共済組合 東海中央病院,公立学校共済組合東海中央病院,2,2,2,0,0,0,2,0,,,,,
21,0502289,各務原リハビリテーション病院,各務原リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
21,0501000,医療法人秀幸会 横山病院,医療法人 秀幸会 横山病院,1,0,0,1,0,0,0,0,,,,,
21,0800188,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 岐北厚生病院,岐阜県厚生農業協同組合連合会岐阜・西濃医療センター岐北厚生病院,1,1,1,0,0,0,1,0,,,,,
21,0600539,愛生病院,愛生病院,1,0,0,1,0,0,0,0,,,,,
21,0600570,松波総合病院,松波総合病院,4,2,3,1,0,1,1,0,,,21104.0,7305.0,VERIFIED_NUMERIC
21,2102161,大垣中央病院,医療法人社団豊正会大垣中央病院,1,1,0,1,0,0,1,0,,,,,
21,2103391,医療法人徳洲会 大垣徳洲会病院,医療法人徳洲会 大垣徳洲会病院,3,2,2,1,0,1,1,0,,,,,
21,2102138,医療法人社団正和会 馬渕病院,医療法人社団正和会 馬渕病院,1,0,0,1,0,0,0,0,,,,,
21,2100827,大垣市民病院,大垣市民病院,4,3,3,1,0,1,2,0,,,54932.0,14824.0,VERIFIED_NUMERIC
21,2102476,名和病院,名和病院,1,0,0,1,0,0,0,0,,,,,
21,2100629,医療法人静風会 大垣病院,大垣病院,1,0,0,1,0,0,0,0,,,,,
21,2200478,海津市医師会病院,海津市医師会病院,1,1,1,0,0,0,1,0,,,,,
21,2300112,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 西美濃厚生病院,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 西美濃厚生病院,2,1,1,0,0,0,1,0,,,,,
21,2400698,博愛会病院,博愛会病院,1,1,1,0,0,0,1,0,,,,,
21,2600727,医療法人社団橘会 新生病院,新生病院,1,0,1,0,0,0,0,0,,,,,
21,0200777,医療法人香徳会 関中央病院,医療法人香徳会 関中央病院,1,1,0,1,0,0,1,0,,,,,
21,0200942,岐阜県厚生農業協同組合連合会 中濃厚生病院,岐阜県厚生農業協同組合連合会 中濃厚生病院,4,2,3,0,0,1,1,0,,,28295.0,8165.0,VERIFIED_NUMERIC
21,0300320,美濃市立美濃病院,美濃市立美濃病院,1,1,1,0,0,0,1,0,,,,,
21,1200792,太田病院,太田病院,1,1,0,1,0,0,1,0,,,,,
21,1200966,中部国際医療センター,中部国際医療センター,4,3,4,0,0,1,2,0,,,36417.0,13161.0,VERIFIED_NUMERIC
21,3100933,濃成病院,医療法人社団耀和会 濃成病院,1,0,1,0,0,0,0,0,,,,,
21,3100016,独立行政法人地域医療機能推進機構 可児とうのう病院,独立行政法人地域医療機能推進機構 可児とうのう病院,1,1,1,0,0,0,1,0,,,,,
21,3100438,東可児病院,医療法人社団慶桜会 東可児病院,1,1,1,0,0,1,0,0,,,,,
21,3100156,医療法人馨仁会 藤掛病院,医療法人 馨仁会 藤掛病院,1,1,0,1,0,0,1,0,,,,,
21,1000994,県北西部地域医療センター国保白鳥病院,県北西部地域医療センター国保白鳥病院,1,1,1,0,0,0,0,1,,,,,
21,1001091,郡上市民病院,郡上市民病院,1,1,0,1,0,0,1,0,,,,,
21,1000747,社会医療法人白鳳会 鷲見病院,社会医療法人 白鳳会 鷲見病院,1,1,0,1,0,0,1,0,,,,,
21,1300626,医療法人白水会 白川病院,医療法人 白水会 白川病院,1,1,0,1,0,0,1,0,,,,,
21,1400616,桃井病院,桃井病院,1,0,0,1,0,0,0,0,,,,,
21,1101529,タジミ第一病院,タジミ第一病院,1,0,1,0,0,0,0,0,,,,,
21,1100505,社会医療法人厚生会 多治見市民病院,社会医療法人 厚生会 多治見市民病院,1,1,1,0,0,0,1,0,,,,,
21,1101560,岐阜県立多治見病院,岐阜県立多治見病院,6,3,3,3,0,1,2,0,,,31075.0,10384.0,VERIFIED_NUMERIC
21,1500589,総合病院中津川市民病院,総合病院 中津川市民病院,2,2,2,0,0,0,2,0,,,,,
21,1500696,医療法人社団日新会 城山病院,城山病院,1,1,0,1,0,0,0,1,,,,,
21,1700775,市立恵那病院,市立恵那病院,1,1,1,0,0,0,1,0,,,,,
21,1801110,高井病院,医療法人敬生会 高井病院,1,0,0,1,0,0,0,0,,,,,
21,2700485,高山赤十字病院,高山赤十字病院,2,1,2,0,0,0,1,0,,,,,
21,2701913,岐阜県厚生農業協同組合連合会 飛騨医療センター 久美愛厚生病院,岐阜県厚生農業協同組合連合会飛騨医療センター久美愛厚生病院,2,1,2,0,0,0,1,0,,,,,
21,3300012,社団医療法人古川病院,社団医療法人 古川病院,1,0,0,1,0,0,0,0,,,,,
21,3300137,国民健康保険飛騨市民病院,国民健康保険飛騨市民病院,1,1,1,0,0,0,1,0,,,,,
21,2801085,下呂市立金山病院,下呂市立金山病院,1,1,1,0,0,0,1,0,,,,,
21,2801093,岐阜県立下呂温泉病院,岐阜県立下呂温泉病院,2,1,2,0,0,0,1,0,,,,,
21,1700809,国民健康保険上矢作病院,国民健康保険上矢作病院,1,0,1,0,0,0,0,0,,,,,
21,1200156,中部脳リハビリテーション病院,中部脳リハビリテーション病院,1,1,1,0,0,1,0,0,,,,,
21,2601386,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 西濃厚生病院,岐阜県厚生農業協同組合連合会　岐阜・西濃医療センター　西濃厚生病院,2,2,2,0,0,1,1,0,,,,,
22,0210221,下田メディカルセンター,下田メディカルセンター,1,1,1,0,0,0,1,0,,,,,
22,0110306,医療法人社団康心会 康心会伊豆東部病院,医療法人社団康心会 康心会伊豆東部病院,1,1,0,1,0,0,1,0,,,,,
22,0110165,医療法人社団健育会 熱川温泉病院,医療法人社団健育会 熱川温泉病院,1,0,0,1,0,0,0,0,,,,,
22,0110363,公益社団法人地域医療振興協会 伊豆今井浜病院,公益社団法人 地域医療振興協会 伊豆今井浜病院,1,1,0,1,0,0,1,0,,,,,
22,0110249,医療法人社団健育会 西伊豆健育会病院,医療法人社団健育会西伊豆健育会病院,1,0,0,1,0,0,0,0,,,,,
22,5460078,島田市立総合医療センター,島田市立総合医療センター,3,2,2,1,0,1,1,0,,,,,
22,5110376,社会医療法人駿甲会コミュニティーホスピタル甲賀病院,社会医療法人駿甲会コミュニティーホスピタル甲賀病院,1,2,1,0,0,0,2,0,,,,,
22,5160058,焼津市立総合病院,焼津市立総合病院,2,3,2,0,0,1,2,0,,,,,
22,5110202,医療法人社団綾和会 駿河西病院,医療法人社団綾和会 駿河西病院,1,0,0,1,0,0,0,0,,,,,
22,5110400,岡本石井病院,岡本石井病院,1,1,0,1,0,0,1,0,,,,,
22,5310109,医療法人社団八洲会 誠和藤枝病院,誠和藤枝病院,1,0,0,1,0,0,0,0,,,,,
22,5310281,医療法人社団聖稜会 聖稜リハビリテーション病院,聖稜リハビリテーション病院,0,1,0,0,0,0,0,1,,,,,
22,5310554,藤枝市立総合病院,藤枝市立総合病院,3,2,2,1,0,1,1,0,,,,,
22,5310224,藤枝平成記念病院,藤枝平成記念病院,2,3,0,1,0,0,2,1,,,,,
22,5510120,榛原総合病院,榛原総合病院,2,1,2,0,0,0,1,0,,,,,
22,5510476,はいなん吉田病院,医療法人社団 八洲会 はいなん吉田病院,1,0,0,1,0,0,0,0,,,,,
22,1110099,公益財団法人復康会 沼津リハビリテーション病院,公益財団法人復康会 沼津リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
22,1110198,医療法人社団真養会 きせがわ病院,医療法人社団真養会 きせがわ病院,1,0,0,1,0,0,0,0,,,,,
22,1110412,医療法人社団親和会 西島病院,医療法人社団親和会 西島病院,1,3,1,0,0,1,2,0,,,,,
22,1110966,瀬尾記念慶友病院,瀬尾記念慶友病院,1,1,0,0,1,0,1,0,,,,,
22,1160011,沼津市立病院,沼津市立病院,2,2,2,0,0,1,1,0,,,,,
22,1110057,一般財団法人芙蓉協会 聖隷沼津病院,一般財団法人 芙蓉協会 聖隷沼津病院,1,1,1,0,0,0,1,0,,,,,
22,1110164,医療法人社団賢仁会 沼津はまゆう病院,医療法人社団賢仁会沼津はまゆう病院,1,0,0,1,0,0,0,0,,,,,
22,1110461,沼津西病院,沼津西病院,1,0,0,0,1,0,0,0,,,,,
22,0610180,独立行政法人地域医療機能推進機構 三島総合病院,独立行政法人 地域医療機能推進機構 三島総合病院,1,1,1,0,0,0,1,0,,,,,
22,0610347,医療法人社団静岡健生会 三島共立病院,医療法人社団 静岡健生会 三島共立病院,1,0,1,0,0,0,0,0,,,,,
22,0610198,医療法人社団清風会 芹沢病院,医療法人社団清風会芹沢病院,1,0,0,1,0,0,0,0,,,,,
22,0610362,社会医療法人志仁会三島中央病院,社会医療法人志仁会三島中央病院,1,1,1,0,0,0,1,0,,,,,
22,0610230,医療法人社団福仁会 三島東海病院,医療法人社団福仁会 三島東海病院,1,0,0,1,0,0,0,0,,,,,
22,1210139,公益社団法人有隣厚生会 富士病院,公益社団法人有隣厚生会富士病院,1,1,1,0,0,0,1,0,,,,,
22,1210295,御殿場石川病院,医療法人社団 駿栄会 御殿場石川病院,1,0,0,1,0,0,0,0,,,,,
22,1210337,御殿場かいせい病院,御殿場かいせい病院,1,0,0,1,0,0,0,0,,,,,
22,9860182,国立駿河療養所,国立駿河療養所,1,0,0,1,0,0,0,0,,,,,
22,1210204,社会医療法人青虎会 フジ虎ノ門整形外科病院,社会医療法人 青虎会 フジ虎ノ門整形外科病院,2,2,0,2,0,0,2,0,,,,,
22,1210436,公益社団法人有隣厚生会 東部病院,公益社団法人有隣厚生会 東部病院,1,0,0,1,0,0,0,0,,,,,
22,1410093,医療法人社団榮紀会 東名裾野病院,医療法人社団榮紀会 東名裾野病院,1,0,0,1,0,0,0,0,,,,,
22,1410010,裾野赤十字病院,裾野赤十字病院,1,1,0,1,0,0,1,0,,,,,
22,0310179,ＪＡ静岡厚生連中伊豆温泉病院,ＪＡ静岡厚生連中伊豆温泉病院,1,1,1,0,0,0,1,0,,,,,
22,0310203,社会福祉法人農協共済 中伊豆リハビリテーションセンター,農協共済中伊豆リハビリテーションセンター,1,0,0,1,0,0,0,0,,,,,
22,0310062,伊豆赤十字病院,伊豆赤十字病院,1,1,0,1,0,0,1,0,,,,,
22,0710048,医療法人全心会 伊豆慶友病院,医療法人全心会 伊豆慶友病院,1,0,0,1,0,0,0,0,,,,,
22,0310393,長岡リハビリテーション病院,長岡リハビリテーション病院,1,1,0,1,0,0,0,1,,,,,
22,0310252,医療法人社団慈広会記念病院,医療法人社団慈広会記念病院,1,0,0,0,1,0,0,0,,,,,
22,0310112,伊豆韮山温泉病院,伊豆韮山温泉病院,1,0,0,1,0,0,0,0,,,,,
22,0310245,伊豆保健医療センター,伊豆保健医療センター,1,1,0,1,0,0,0,1,,,,,
22,0310146,順天堂大学医学部附属静岡病院,順天堂大学医学部附属静岡病院,5,4,4,0,0,2,2,0,,,34192.0,14132.0,VERIFIED_NUMERIC
22,0360273,ＮＴＴ東日本伊豆病院,ＮＴＴ東日本伊豆病院,3,1,3,0,0,0,1,0,,,,,
22,0310237,医療法人新光会 伊豆平和病院,医療法人新光会伊豆平和病院,1,0,0,1,0,0,0,0,,,,,
22,9710015,独立行政法人国立病院機構 静岡医療センター,独立行政法人国立病院機構静岡医療センター,2,2,2,0,0,1,1,0,,,,,
22,1310129,医療法人社団宏和会 岡村記念病院,医療法人社団宏和会 岡村記念病院,1,0,1,0,0,0,0,0,,,,,
22,1310202,静岡県立静岡がんセンター,静岡県立静岡がんセンター,7,3,6,0,1,2,1,0,,,38774.0,10204.0,VERIFIED_NUMERIC
22,1310418,医療法人社団聡誠会 池田病院,医療法人社団 聡誠会 池田病院,1,1,0,1,0,0,0,1,,,,,
22,1310152,自衛隊富士病院,自衛隊富士病院,2,0,0,2,0,0,0,0,,,,,
22,1310160,公益社団法人有隣厚生会 富士小山病院,公益社団法人 有隣厚生会 富士小山病院,1,0,0,1,0,0,0,0,,,,,
22,7110507,医療法人社団新風会 丸山病院,医療法人社団新風会丸山病院,1,1,1,0,0,0,0,1,,,,,
22,7110465,浜松医療センター,浜松医療センター,6,3,3,2,0,2,1,0,,,25864.0,7437.0,VERIFIED_NUMERIC
22,7110861,社会福祉法人聖隷福祉事業団 総合病院聖隷浜松病院,社会福祉法人聖隷福祉事業団総合病院聖隷浜松病院,6,5,6,0,0,3,2,0,,,34168.0,18839.0,VERIFIED_NUMERIC
22,7110069,ＪＡ静岡厚生連 遠州病院,JA静岡厚生連遠州病院,3,2,2,0,1,1,1,0,,,,,
22,7111802,浜松市リハビリテーション病院,浜松市リハビリテーション病院,1,1,1,0,0,0,1,0,,,,,
22,9610488,浜松医科大学医学部附属病院,浜松医科大学医学部附属病院,5,3,5,0,0,2,1,0,,,25033.0,9060.0,VERIFIED_NUMERIC
22,7110440,独立行政法人労働者健康安全機構 浜松労災病院,独立行政法人労働者健康安全機構 浜松労災病院,2,1,2,0,0,0,1,0,,,,,
22,7111703,浜松北病院,浜松北病院,1,1,1,0,0,0,1,0,,,,,
22,7110838,医療法人社団松愛会 松田病院,医療法人社団松愛会松田病院,1,0,1,0,0,0,0,0,,,,,
22,7112016,常葉大学リハビリテーション病院,常葉大学リハビリテーション病院,1,1,0,1,0,0,0,1,,,,,
22,7210117,医療法人社団綾和会 浜松南病院,医療法人社団綾和会 浜松南病院,1,1,0,1,0,0,1,0,,,,,
22,7110432,医療法人弘遠会 すずかけセントラル病院,医療法人弘遠会　すずかけセントラル病院,2,2,1,1,0,1,1,0,,,,,
22,7112008,平安の森記念病院,平安の森記念病院,1,0,0,1,0,0,0,0,,,,,
22,7210646,医療法人豊岡会 浜松とよおか病院,医療法人 豊岡会 浜松とよおか病院,1,0,0,1,0,0,0,0,,,,,
22,7160205,社会福祉法人 聖隷福祉事業団 総合病院 聖隷三方原病院,社会福祉法人 聖隷福祉事業団 総合病院 聖隷三方原病院,4,3,4,0,0,2,1,0,,,27620.0,9696.0,VERIFIED_NUMERIC
22,7210471,十全記念病院,十全記念病院,2,1,2,0,0,0,1,0,,,,,
22,8310262,医療法人社団誠心会 浜北さくら台病院,医療法人社団 誠心会 浜北さくら台病院,1,0,0,1,0,0,0,0,,,,,
22,7110051,浜松赤十字病院,浜松赤十字病院,2,2,2,0,0,0,2,0,,,,,
22,9810088,独立行政法人国立病院機構 天竜病院,独立行政法人国立病院機構 天竜病院,1,1,0,1,0,0,1,0,,,,,
22,7210059,医療法人社団三誠会 北斗わかば病院,医療法人社団三誠会 北斗わかば病院,0,1,0,0,0,0,0,1,,,,,
22,6610135,浜松市国民健康保険佐久間病院,浜松市国民健康保険 佐久間病院,1,1,0,1,0,0,0,1,,,,,
22,6510061,医療法人弘遠会 天竜すずかけ病院,医療法人弘遠会 天竜すずかけ病院,1,0,0,1,0,0,0,0,,,,,
22,8410138,市立湖西病院,市立湖西病院,1,1,1,0,0,0,1,0,,,,,
22,8410179,浜名病院,浜名病院,1,1,0,1,0,0,1,0,,,,,
22,4210235,しずおか整形外科病院,しずおか整形外科病院,1,1,0,1,0,0,1,0,,,,,
22,9810096,独立行政法人国立病院機構 静岡てんかん・神経医療センター,独立行政法人国立病院機構静岡てんかん・神経医療センター,1,2,0,1,0,1,1,0,,,,,
22,4210789,静岡県立こども病院,静岡県立こども病院,3,1,2,1,0,0,1,0,,,,,
22,4211332,静岡市立静岡病院,静岡市立静岡病院,5,2,2,1,0,1,1,0,,,31465.0,7013.0,VERIFIED_NUMERIC
22,4110039,ＪＡ静岡厚生連 静岡厚生病院,ＪＡ静岡厚生連静岡厚生病院,1,1,0,1,0,0,1,0,,,,,
22,4160075,静岡赤十字病院,静岡赤十字病院,3,2,2,1,0,1,1,0,,,,,
22,4111763,医療法人社団清明会 静岡リハビリテーション病院,医療法人社団清明会 静岡リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
22,4210771,静岡県立総合病院,静岡県立総合病院,6,4,4,2,0,1,3,0,,,49532.0,15740.0,VERIFIED_NUMERIC
22,4111847,医療法人社団健正会 静岡アオイ病院,医療法人社団健正会静岡アオイ病院,1,0,0,0,1,0,0,0,,,,,
22,4111730,医療法人社団宝徳会 小鹿病院,医療法人社団宝徳会 小鹿病院,1,0,0,1,0,0,0,0,,,,,
22,4210060,白萩病院,白萩病院,1,0,0,1,0,0,0,0,,,,,
